,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-01-01,0.33706294042050905,0.12595919204698094,0.0727957605256158,0.04408042274487775,0.08887712733687696,0.5416505326421912,0.5226504169088403,0.2370993160226719,0.2377099538141518,0.08809648072269238,0.12217390771634687,0.1468835835329853,0.015662054009121143,0.3275071769469684,0.120908744354118,0.04032426584981115,0.13111877049117987,0.15494079894502716,0.01814249981655565,0.21891683914816232,0.33856745569666186,0.6589621431274402,0.2936279597356764,0.027760750327690605,0.2675873368696505,0.0079428413426249,0.05538800737922944,0.008021626584848224,0.007160189497516771,0.10685778096971307,0.0144436455643544
2023-02-01,0.3358541428879625,0.12625593430467508,0.07231401850314581,0.04443864915975812,0.0900219033924112,0.5407695970112562,0.5225623888392705,0.23899566106624248,0.23871707824409047,0.08861934883811515,0.12241358445053109,0.14686776977390575,0.015894646278171533,0.326791511497725,0.12235025525009052,0.04060707957468143,0.13227312059192864,0.15580879491025657,0.018395586463429942,0.2196938187410957,0.3376237386956936,0.6591298483557062,0.2923785002055501,0.028193437786859864,0.2672269075518147,0.008038893746434458,0.05599823273561256,0.008127195296499079,0.007241060026034918,0.10653058604013102,0.014413080372309248
2023-03-01,0.3341728380591651,0.12680382170335747,0.07194372570256025,0.044355522678694276,0.09090046285139691,0.5398063239637101,0.521828505078572,0.2403059091254844,0.2384396629335074,0.08895855130050183,0.12251913810783836,0.14620117743361416,0.016009861440302548,0.325857070296804,0.12374228027819031,0.04085816842241892,0.13273126038585029,0.15578254916195983,0.01861587122845886,0.22236639366175306,0.33632186498925026,0.6574670529342084,0.2912125471041044,0.028580226256958226,0.2662589417080632,0.008124271046664116,0.05652763631737253,0.00826127337833692,0.007310473144268803,0.1062245221462844,0.014294096649476522
2023-04-01,0.33247384818879255,0.1275262829626065,0.07174447975708273,0.04384659831008567,0.09135795232622909,0.5397163611657869,0.5211846718150255,0.24174003443886855,0.23692421861131685,0.08916618156754492,0.12245173945726606,0.144953134808103,0.01599108443975425,0.3246664510427473,0.12457136930264906,0.041060443563722356,0.1326237956511581,0.15502005003268746,0.01880248400776586,0.22536288358475784,0.33519175814837526,0.6549685049412043,0.29071761392085244,0.02898654226888096,0.26514558791518256,0.008105886206266816,0.05704546835464182,0.008409882831982098,0.007327514643674234,0.1059094872117731,0.014165598394139807
2023-05-01,0.3313560584514336,0.1277089555813387,0.07151144222596932,0.043176060582503395,0.0915585545694267,0.5407050016793769,0.5215142761378971,0.24364289908694253,0.23461187266307898,0.08914636453771671,0.12239532101956453,0.1434053420509759,0.015918279056871355,0.3236062567589077,0.1245264908669508,0.04124602260143041,0.1322559783058161,0.15418181958072127,0.018968754710324606,0.22718011202586652,0.33469338531933024,0.6517004559142789,0.2912388138134946,0.029396800303050256,0.26405327268055073,0.008005428538905821,0.0574836049207777,0.00852386271563389,0.007297239985488792,0.10536536503079656,0.014068042774263191
2023-06-01,0.33086745259399813,0.12734691957663177,0.07110910213415143,0.04254003902415117,0.0916095922436205,0.5423660257114465,0.5228794112706882,0.24610408385509294,0.23219674574391186,0.08901186436301006,0.1223019916717206,0.14210408304843536,0.015876881828098533,0.32319269630691944,0.12446299693141902,0.04143868673106589,0.1319506380024164,0.1533865508808147,0.019143697922440077,0.22735833726693594,0.3345043704328885,0.6478217294623378,0.2924044006939001,0.02977329854782898,0.26305180213774776,0.007925264183783188,0.05786536494589183,0.00859455811034501,0.007231854938945568,0.10453541341112765,0.01398953050118548
2023-07-01,0.33089798352338484,0.12715855521771996,0.07083681516879359,0.04198120486351172,0.09144931080017864,0.5444913435996068,0.5251377030308938,0.24890166827860896,0.23000777980985238,0.08907072520269746,0.12199277070545189,0.14135898621811332,0.015902995742698618,0.32371575806524455,0.12493360405306242,0.04160867816530775,0.1318801850780772,0.15276268566630954,0.019299197158616013,0.2259869859578302,0.3344546349782056,0.6447189302463894,0.2937546059193234,0.03011998317642193,0.26243304284288554,0.007874986729530083,0.05825559834112673,0.008657731798255994,0.007154428980161353,0.10396623705541563,0.013932787132889988
2023-08-01,0.3314685916003003,0.12708193346504698,0.07085179484825055,0.041569321687701735,0.09109533511337796,0.5465051197430503,0.5277679101884405,0.2517019210487219,0.22816742607989918,0.0892083674697707,0.1215017466524548,0.1411510445851489,0.015995661158920392,0.3242964122079953,0.1257198734587942,0.041740624591148294,0.13183234607090338,0.15263098510914386,0.019433523109764615,0.22403879342738775,0.3345021383522143,0.642995765870609,0.2947894907741029,0.030469846144976862,0.2620647033354985,0.007810740293832203,0.05864021630422795,0.008753157322370184,0.007116739138656824,0.1033396072690001,0.013920557825766025
2023-09-01,0.33210097170074226,0.1270814273815563,0.07104881545391477,0.04142228785003116,0.09060764170919221,0.5474160448679098,0.5292562926584563,0.25444119487313466,0.22723145196724087,0.08913838554843212,0.12093006633389551,0.1415020715797818,0.016060805617847458,0.32412406428556606,0.1268984773871523,0.041877578391010334,0.1320252063826141,0.15295815870889634,0.0195754556768075,0.222479436980466,0.33439366875495996,0.6432869279341302,0.2948623856372998,0.030883867301324718,0.2620936749659855,0.007740856398183597,0.05895679288939397,0.008891987400093003,0.007125517057191224,0.10202690283571131,0.01398729162437155
2023-10-01,0.33194016205745175,0.12741573012622623,0.07134977256583258,0.0414550926897439,0.09012021920587483,0.5472414946333003,0.5288450712011057,0.2566671750579404,0.22682575994843746,0.08890429538892422,0.12039284270802961,0.14214271166865275,0.01602901139046582,0.3235806775613976,0.12820498374077643,0.04199903039071275,0.1324211941488192,0.15353169431274866,0.019723537540953552,0.22223686162464215,0.3343785829183751,0.6449829634688663,0.294105854459472,0.03135397343451506,0.26284024564117237,0.007667786517696856,0.059233687598442226,0.00905522735610996,0.0071310888788926104,0.10016115213062875,0.014072300293910713
