,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-01-01,0.17262095885285245,0.11146603655175776,0.020686384640438087,0.013557564434856673,0.01804278626374773,0.46449294327539353,0.49959142912216103,0.0605925740508748,0.22450282899461763,0.0998925166827746,0.08051741609710025,0.14380806993871498,0.0027905767033523723,0.455245342975418,0.052290697556323144,0.05257083636056283,0.031584666412357715,0.11688427727838135,0.007378861810385783,0.17131118681869711,0.46501681505204867,0.6712056884692622,0.2550632007337556,0.006458975228687694,0.29943288493623427,0.004714826655289742,0.016285077348944105,0.002080627878734581,0.0008264185468308178,0.71384200498212,0.014681339454616155
2023-02-01,0.16311442489576197,0.10844090011708368,0.02092941467867543,0.013678273916446462,0.01879228765802312,0.47099580384090417,0.5073882442785671,0.06287502243008354,0.23058192430954727,0.10163148512899234,0.07590652800826672,0.14516320182427048,0.0027371266434530334,0.46126492233518496,0.05233397378146469,0.0533290445029171,0.031908884007305585,0.12037592990562199,0.007645563585655189,0.1731294178432701,0.47062488271506936,0.6778554309907517,0.2577707444421758,0.006706405405125998,0.30547624155647013,0.004797604478661839,0.016515163990924363,0.0020840207728077104,0.0007842389896950458,0.713890729589922,0.014746571469498922
2023-03-01,0.152371946461104,0.10487750655938591,0.020984580301181138,0.013839619063739069,0.01939622257439555,0.4768910908326373,0.5164526183782572,0.06534734722797826,0.23594254585873,0.10330094457869465,0.07259194108728106,0.14619819395109127,0.002642167677225275,0.4666552902613157,0.05236634670156612,0.054313116112819866,0.031601934720074026,0.12338591064783497,0.007850502136813639,0.17483191018598043,0.4765452264477607,0.6843718738004625,0.2596338937004518,0.00684107281933835,0.3099793228743552,0.004853542352750973,0.016659276239523242,0.0021196481525300763,0.0007041951334435469,0.7163533809827777,0.014652056705709206
2023-04-01,0.1448415949143116,0.10286459513049019,0.020699714750789727,0.014157213582553717,0.019903933971724543,0.481543764576694,0.5246268555612972,0.06797517311358238,0.24029483998316764,0.10474724953277306,0.0704634959473627,0.14719449003640755,0.002460802169394649,0.4701672037582463,0.05238851523923348,0.055035919996763855,0.03099898945620027,0.12465809481070868,0.00803647558378576,0.1763985056211108,0.48235640994817675,0.6894958405794149,0.26165271436892323,0.006769971941482896,0.31255068288002313,0.004823118146560026,0.016881679128234642,0.0022174408126515023,0.0006265785442448157,0.721086211827065,0.014617492934207412
2023-05-01,0.1403704322937247,0.10318172447589205,0.020561921535409727,0.014488468979201892,0.020428867486022198,0.48505713200468686,0.5310355321480438,0.07072938156893552,0.2449257583322135,0.10635341679991928,0.06982724226281244,0.1486709505538324,0.002380283695953814,0.4718747284546945,0.05240119978602629,0.05529627679105805,0.03079563597719781,0.1257240713198195,0.00833070084264078,0.17850080358679196,0.4860612303233316,0.6927072188426502,0.2637666452907514,0.006751276222007744,0.3113790797479257,0.004673563030301437,0.01709597531218399,0.0022617895254098113,0.0006155371282204969,0.7239226628159874,0.014816043223332215
2023-06-01,0.1366572182811052,0.10348679280758621,0.02074699220424412,0.014550640757589751,0.021007621332612605,0.48953492004202404,0.5368666389111713,0.0735159389069658,0.24980950660057155,0.10828828222367029,0.0702019165060451,0.15039340595392522,0.0025818491319337562,0.47188604046419713,0.052405134433810986,0.05554662417454018,0.03107307941273327,0.12768057763595814,0.008612994282700239,0.18039936678881222,0.48856550467038673,0.6931355605249694,0.26526701237796074,0.006981337683008868,0.3088172217564212,0.004522415423304496,0.01718123910069099,0.0022048066332492327,0.0006203293910178622,0.7246185483958091,0.015230120040625995
2023-07-01,0.13556312473847495,0.10293254121110354,0.020968556947311107,0.01429427604458084,0.02138316860423194,0.49321206036344234,0.5406857098561753,0.07575977816458636,0.2527071378643657,0.10953571103966803,0.0711878208811182,0.15130471495629225,0.0028089798050397515,0.469627377836421,0.05240105978044929,0.055578469522161396,0.031312114285406714,0.12957014758172308,0.008637119089939364,0.181157211978857,0.4913372146195351,0.6910794021199431,0.2657041141067736,0.007245001134958452,0.30572947787799676,0.004410995623448391,0.017172032165338375,0.0021546477471234204,0.0006046279135045623,0.7260455283908006,0.01550080345242506
2023-08-01,0.13753117547761293,0.10187761682027141,0.021142279605180628,0.013988781502500044,0.02146577732282113,0.4955896857868717,0.5433102307845108,0.07752159220166302,0.2552542789179295,0.11032080133032021,0.07334560290458603,0.15204948739982316,0.002969024720621426,0.46832768592040364,0.05238971631775355,0.05526217246915502,0.03138718330608525,0.130992818562897,0.008547585300671448,0.18157561098346783,0.4946748360779751,0.690498957880478,0.26573853155083604,0.007420085266515523,0.3026408033231572,0.004364216811890594,0.017187226380259157,0.002168474679294333,0.0006255937137105291,0.7291834227518619,0.015686387228819203
2023-09-01,0.13998792635656832,0.10056107641081563,0.02129459770741451,0.013803237910568023,0.02148527220518991,0.4975828052855311,0.5462674196867325,0.07898180014644797,0.25827694903348,0.11109344871228552,0.07577985726041168,0.15290822210825558,0.0032965868925374474,0.4708657257641512,0.05237183840419394,0.05476402239056563,0.031418977208954105,0.13104390946006156,0.008573422583980079,0.18240032728265407,0.49718897048115707,0.6928937543650483,0.26595024951054147,0.0074465976140488735,0.3013197633316242,0.004349956659627535,0.01722052774440849,0.002151627355061912,0.0006947142776820394,0.732897352938309,0.016033530521826315
2023-10-01,0.13981043788408254,0.09863818393221874,0.021421355192629235,0.013672295377251946,0.021501451425459756,0.49859109434700327,0.5501251379594732,0.07991583453277165,0.25937335027415337,0.11119065238633438,0.07648280393282393,0.1529443662873972,0.0035612292887870385,0.47601131485136455,0.05234814881985594,0.05391787692135998,0.0315022938334665,0.12951329949643664,0.008613305646191059,0.18336593520866146,0.4996995308028422,0.6951570883236147,0.26622718177873117,0.007617766008432352,0.3009939521454881,0.0043605415425045264,0.017158898972134545,0.0020442704193155705,0.0007855173696364238,0.7356326188307426,0.016142584417744577
2023-11-01,0.13640527622023096,0.09589849258963024,0.0214000212780737,0.01355080057580425,0.021261697838433027,0.4980421909383176,0.5531061666918251,0.07980767177833002,0.25796905078690974,0.10998915597876688,0.07622028719812604,0.1515574402246947,0.003684140425065204,0.47997080444273865,0.05231935389662067,0.052518157895714845,0.03143784164743477,0.12637542504723012,0.008516695871641266,0.18426000385783736,0.5038554032687249,0.6950101310099515,0.26556116853398054,0.008000049356850765,0.3006062313066238,0.004387041456935187,0.01692493609681342,0.0019335960781124185,0.0008982285458691103,0.7383111831575937,0.016122865791958346
2023-12-01,0.13364814049407403,0.09341077492613391,0.021137852662063493,0.013475318734655243,0.020706665375553227,0.4964668166299614,0.5547924591716781,0.07883323398604777,0.2552318558559271,0.10796436884122994,0.07710054733804189,0.14975492232213858,0.0037429980293890476,0.48076453662255886,0.05228613921247214,0.05096607693842785,0.031019132427771014,0.12199843358653281,0.008357845790947114,0.18500017156029563,0.5075469423876156,0.6931770241998878,0.2644885940672913,0.008267464884326501,0.2990939927816048,0.0044741778883303504,0.016652300507162297,0.0018503088934762025,0.001051262968777842,0.7415488041420754,0.016149115343322196
2024-01-01,0.13435804540474905,0.09121068062486536,0.020690318123169696,0.01346807545317999,0.02004759867247622,0.4947850492572251,0.5560229219531316,0.07744243586431941,0.2509942024047168,0.10584881671581393,0.07947489657238495,0.1480415803386142,0.0038237797224419407,0.478221435933636,0.05224916583521606,0.04955542686508806,0.030526002073706846,0.11717387621228828,0.008141549636511402,0.18528906023538957,0.5082553992927227,0.6903355802189048,0.26417975732484195,0.008328508622935793,0.2972624341388012,0.004549163485403372,0.01649962513907349,0.0017743359517771724,0.0011954079543325152,0.7440578348410856,0.01612334479499819
2024-02-01,0.13808912819957508,0.08879637867748248,0.020235852634649748,0.013398388956268785,0.019483559433620443,0.4931394981891391,0.5554667539788326,0.07593606737695717,0.24625151089243233,0.10367414593167379,0.08183601937709971,0.14638446380990436,0.003901703283752188,0.474789944199004,0.05220906709771581,0.047721108239119486,0.03010707877324049,0.11197175794027919,0.007862122413008708,0.1849058232342511,0.5067802252905778,0.6874095436626158,0.2640748184915057,0.008417006174705949,0.2961236163098329,0.004467430610890114,0.016351856899407664,0.001736459699234695,0.0012973600873092137,0.7459550001272061,0.01609497061318513
2024-03-01,0.14255605787510453,0.08750644841585874,0.020043935526949216,0.01313477945020734,0.018868789962929233,0.49136613141794866,0.5527747159961736,0.07457323286961404,0.24245945585463133,0.10173281718111805,0.08409823797201502,0.14507713088182678,0.003992227029949646,0.47361733606547163,0.052166445883997825,0.045410503660427086,0.029806486725447275,0.10691501651410956,0.007625901198580786,0.18442476937555302,0.5061857387243925,0.6851465470250806,0.26285347236762013,0.008725436224467241,0.29647725255683927,0.0043003366968659175,0.01594401751444517,0.0017642448827764885,0.001405447720440775,0.7481202893622945,0.016105420880304533
2024-04-01,0.1457521061549183,0.08690177302578199,0.02008846130137291,0.0127026902210472,0.018058447246910393,0.4892605721019141,0.5506939396469848,0.0731529101061472,0.2390615438999236,0.10040181370053869,0.08710680793803474,0.14398363329292124,0.004310297530849359,0.47444728549100884,0.05212187240323783,0.043390563350153094,0.02956118486550788,0.10329303191702714,0.007431370504913942,0.1840992150435754,0.5072136418460216,0.6825138371391521,0.2613532771614987,0.009088904224658849,0.2975961482889096,0.0042400313380620905,0.01537157229961053,0.0018781144594686187,0.001527523668422198,0.7493001968243688,0.016100705385078705
2024-05-01,0.14875304280681115,0.08597812115591326,0.020017985760239325,0.012354335299702143,0.017250049625193328,0.48693496232844935,0.5514677042269025,0.07131668759753294,0.23500656581272952,0.09938253097191901,0.08967411374785894,0.14277570239538734,0.004638589106254788,0.4759416977564911,0.052075882426691575,0.04202685538914823,0.029189441848281934,0.10189648286654274,0.007188125146603233,0.18419693615413252,0.5096818969997404,0.6803551758721682,0.26086396595259476,0.00926730220877873,0.2993504108813696,0.004258111520161702,0.015020668682319464,0.00204041408152338,0.001609355054620361,0.7502989323674644,0.015959049620888628
2024-06-01,0.151833629719187,0.0858996053922934,0.019728341911688495,0.01224188546727946,0.016696504320430797,0.4839306599269418,0.5531735464758473,0.06921706785955284,0.23104542240488715,0.09826276199443036,0.0906460295134539,0.14145708823021153,0.004781963412831349,0.47929436887016397,0.05202897596106198,0.0409668310411693,0.028677542153484985,0.10194838415465675,0.006931743241125459,0.18538426583026377,0.5124665241635515,0.6809766250664022,0.2607383048342339,0.009271120280497414,0.30144656687105126,0.004211750012871872,0.014950139801468329,0.0021410593276526293,0.0016561179732246132,0.7520182984778762,0.015807583308188336
2024-07-01,0.15240993368407282,0.08726944338314924,0.0194432462497851,0.012203090733137495,0.01642783304889386,0.48183479879622115,0.5547845388533507,0.06786465449556314,0.2291992843919956,0.09764948544782949,0.09055154631937008,0.1406881130300392,0.004911565518292322,0.4856811136923699,0.051981616330577594,0.04006316480751682,0.028158854789499484,0.10222813532870038,0.006800243803477534,0.18711946331344553,0.5156654283119951,0.6831807409365483,0.26048560757533123,0.009361469423663504,0.30400028295484965,0.004184682214873661,0.014916650301659812,0.0022002577806005596,0.0017178794584224366,0.753223057808593,0.01575055647930184
2024-08-01,0.14933556108254822,0.08938436060579878,0.019128079061762993,0.012037645304743036,0.016124694657973677,0.4806930779413132,0.5566675897560591,0.0671089774771311,0.22764045278351527,0.09737801176719754,0.08951951808321582,0.13990627361324026,0.0049548004385137935,0.49198091458292925,0.05193422963917341,0.039394509000334824,0.02760759367660047,0.1030904496603218,0.006706092613364115,0.18871036686015308,0.5193227219929727,0.6835385032907427,0.2604143989297478,0.009535382838112337,0.30748195718846333,0.0042066733504293324,0.01479427305652073,0.0022832148859759493,0.0017715093235096992,0.7536012639891305,0.01555579453817496
2024-09-01,0.14350173970194358,0.09155749413813472,0.018679365917708562,0.01185226096635522,0.015547281117091923,0.47901043616165495,0.5590935101856201,0.06641815368231103,0.2256707827697114,0.09709656689599692,0.08812101247572134,0.1388980963603789,0.004711312261149854,0.4955040945423024,0.05188720458359298,0.03918113551216221,0.026915964153211538,0.10599225632863776,0.006561605688101352,0.1899875141779735,0.5239663013233892,0.6825664453870538,0.2601247854674208,0.009628745960249725,0.30976450360494273,0.004221167209278305,0.014637916217929257,0.0023927668523981713,0.0017931882605107783,0.75280357311746,0.015157208143543776
2024-10-01,0.1375363533793208,0.09443789222842743,0.018221429083987235,0.011864048190286388,0.014923392342768804,0.47743022645648425,0.5597527983807231,0.06590444102231573,0.22532265766676585,0.09753356485860037,0.08767079928451686,0.1389344782417752,0.004397572550220613,0.4954432930930868,0.05184089258794684,0.03945114518775093,0.026174658587329314,0.11058090290452482,0.006492906540206577,0.19033214036360283,0.529676265036704,0.6818407277900868,0.25867191526146305,0.009628816022678753,0.3113870230895167,0.004172104597170573,0.01452165042639704,0.0025182604986566707,0.0018026267836317672,0.7507159354575698,0.014860969669902836
2024-11-01,0.13281704841049385,0.09802243442781441,0.017865880899458543,0.011985774497393738,0.014590667162370972,0.47567584530498397,0.5567390015502371,0.06561782680985352,0.2257797500570614,0.09884629911323073,0.08780649234152074,0.14022963971270538,0.004174689905727615,0.49263230433043304,0.05179560823024343,0.03978077734520593,0.02531676037400685,0.11641028607980022,0.006566496307959779,0.18905820518524613,0.5337094866406839,0.6808864800259089,0.25672509702148555,0.00960100891379431,0.3125812858083961,0.003968198398067943,0.01444773669547602,0.002670941563941774,0.0017884128506509397,0.7496902078256359,0.014603772482076928
2024-12-01,0.1284607021050077,0.10091599643790906,0.017628892632447588,0.012041454345765406,0.014471484178459563,0.47372703664395216,0.5510736830206628,0.06549527315877134,0.22650808075779497,0.10051968606221366,0.08777558416383371,0.1417140538030909,0.004033789312151946,0.4900949518020856,0.05175162993163237,0.0400007876761216,0.024517991567255287,0.12358033293238657,0.006673026300493948,0.18701210134815915,0.5379186183649789,0.6799034426865305,0.25556891491352374,0.009632364930588236,0.31247009247242896,0.003719958931696471,0.014435628709919109,0.002903139926901198,0.0017357962720182972,0.7508840888159829,0.01440840319472158
2025-01-01,0.12526095853950245,0.10330981360594163,0.01752719547321262,0.012032109454147337,0.014380867924063966,0.47199923926127313,0.5440496037643665,0.06541600823713119,0.22807393306253923,0.10197677285311443,0.08834522325598727,0.14277249707863382,0.0039849436019761195,0.4897098984415993,0.051709200879541915,0.04029631786247299,0.024130973731942437,0.1316094574739061,0.006781850933529192,0.18533622960527812,0.5433046811616468,0.6790222000221713,0.2547126964280482,0.00960700514596407,0.3105174638814927,0.0035384928618993495,0.014488382378223764,0.00316939606066441,0.0016903234570403761,0.7513002223149059,0.014434654760242163
2025-02-01,0.12414963831893888,0.1052497316351077,0.0175808315857439,0.012003990652002207,0.014370789405057972,0.4707159263893764,0.5380345836506195,0.06528242488752475,0.22936048074079274,0.10316477836929477,0.08987422184806533,0.14355408911901535,0.004014064233864904,0.489727676255325,0.05166853015653059,0.04089951265613092,0.02425453081480044,0.14066865190594793,0.006927664274718954,0.18429292849351142,0.5464062788666365,0.677551059396937,0.2529127625103367,0.009496967874932927,0.30613589752210585,0.00340245485990618,0.014547012730157677,0.003251376893599596,0.0016851612597967645,0.7491534102796316,0.01449398359919922
2025-03-01,0.12407530244782883,0.10523679348159964,0.01754370883387796,0.011889322674396597,0.014566443204785857,0.4700998743014608,0.5338258782713423,0.06485544009897186,0.22931229435288972,0.1039724906256389,0.09096250757846104,0.14389008829300096,0.004105429810831347,0.4881835181176436,0.05162979404748435,0.04164788465927701,0.024497852927583736,0.1505890653374009,0.007022000995472769,0.1838766381949871,0.5479976481543476,0.676859558408478,0.2507900668128471,0.009316816867908823,0.3012244714208112,0.003256639188404387,0.014593699637771409,0.0031303877162187138,0.001655032643132447,0.7474836631579089,0.014542016809386878
2025-04-01,0.1230412343958304,0.10371194435340772,0.017444593228386353,0.01173701335611163,0.01481389768237043,0.47019178691046015,0.5300761003142636,0.06440347964788458,0.22928905074864664,0.10411398808491841,0.09107006679004015,0.14395189018597415,0.0040028824578829305,0.4864626598383728,0.05159313749875373,0.04236083341140762,0.024593722843714624,0.15908159019414583,0.007072272080182771,0.18353595359565567,0.5497828285303202,0.6788302229802617,0.24946922029986363,0.009121089052176817,0.29678094866069277,0.003159020365066295,0.014688759806600457,0.00301014544526282,0.0015927080970058855,0.7476830961453731,0.014501014768623543
