,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-01-01,0.2823572297267973,0.6516823849185135,0.4139121488768003,0.0098847028423187,0.37895554101379875,0.40016035829807517,0.42488677007142706,0.05934380350836606,0.1330727382660652,0.026430023061989025,0.3983587369079148,0.033776137649500756,0.1266896034312064,0.28595096652182583,0.09267041552139035,0.05005937053951098,0.12513457436691058,0.06129093475081353,0.03556090282218272,0.22607713504826837,0.5455956862852565,0.588625089883329,0.17576782369247923,0.007468898866844228,0.1204241849436915,0.0014468832861992305,0.01238583171430822,0.022153462881863026,0.0006195664681470634,0.05452991266521429,0.007347219580397746
2023-02-01,0.2871376977760169,0.6469423519450961,0.4071946612555134,0.010304697911387491,0.3747229201722518,0.4033401585190233,0.4199127615778649,0.06124687771670959,0.12242047916535065,0.025904786290316936,0.39343419580755556,0.03308573613217929,0.12749579329297062,0.283640844706869,0.08970017859309366,0.05046952853410952,0.12318126923701245,0.060937975637824764,0.0349815763392257,0.21712711272178173,0.5418935583659379,0.5957921382608731,0.17530166248848683,0.008022962153615736,0.12213691583676775,0.001398416724746391,0.013096728933058025,0.02108082395575838,0.0007185555804551445,0.054593708355177906,0.006180119709294621
2023-03-01,0.2907244592978863,0.6421103360595742,0.40365946215268117,0.010361484349185365,0.3726598543401321,0.40707820798799166,0.4146926347515918,0.06286534920568726,0.11457218988522208,0.02512660736864016,0.38705945885595366,0.03246416492870059,0.12923684484747358,0.2814910046736019,0.08477557763838425,0.05221342456389305,0.12208425431338507,0.0610482547212226,0.03441428037863645,0.20858423494876135,0.5354529210893657,0.6027696692123076,0.17509823528607704,0.008220005257387034,0.12272581495392598,0.0016470645340542385,0.013711204381658817,0.019862428582038103,0.0007272556326003913,0.05409972813396503,0.0059355650524815645
2023-04-01,0.2936051337954245,0.6370332058927124,0.4055471135004806,0.01048079235763284,0.3757989834443096,0.4083644879540598,0.41080885254066735,0.06386267458294363,0.1119099366221405,0.024444592474062853,0.38370588850207915,0.03174478089035703,0.1312165143362971,0.27577151537510497,0.0811308159466167,0.05453627409527072,0.12044954716219715,0.06117606539013767,0.03385869138408403,0.20372071114700271,0.5284984223985856,0.6062636807972253,0.17428641195211264,0.008197888599776564,0.12072871909026578,0.0020732243714062376,0.014092738423875994,0.018666541567428162,0.0006706079717459677,0.05232309450322764,0.006286412765582741
2023-05-01,0.2962479883269606,0.6341101346628645,0.4107665230844049,0.010794051371951704,0.37958108107071703,0.4074519263182612,0.40751517734565795,0.0643982335141301,0.11346335490880982,0.024090235941324808,0.38443933327609126,0.031008446229419853,0.1326052582268332,0.26636097416104754,0.07888187420532512,0.05664919038701691,0.11749944030763304,0.06084579481574561,0.033314496145850706,0.20403100147496303,0.5251802676961002,0.6060162055775484,0.17413158326715564,0.008224950246642328,0.11725776324523299,0.002446657178109043,0.014026268716095813,0.01791806812536352,0.000618265870638967,0.04977795921481352,0.006618377005092775
2023-06-01,0.29804616239743015,0.6348720784319339,0.41563087205708477,0.011504135910237055,0.3800967283778178,0.4065835110131481,0.4059937221105551,0.06386758517274702,0.1178274054814602,0.023359320075849975,0.3853320351583283,0.030232805848983753,0.13401464839058083,0.25913213896240417,0.0775246326678422,0.05859975848375386,0.11399762975931035,0.0600863761331911,0.03278139144164036,0.20760521232570706,0.5245261875683925,0.6041790998859959,0.17495916135200917,0.008411569148382422,0.11505891943050886,0.0030233830524612273,0.013744218031261416,0.017494165130087374,0.0005930220707227232,0.047190036362153874,0.006807563774600817
2023-07-01,0.3005129795572434,0.637040912127656,0.41899538728832963,0.01240802294445751,0.3791666362967624,0.4085284866371357,0.40585025082661097,0.06231121949940758,0.12366549553105732,0.021955887253470304,0.38580999940325483,0.029256446445838948,0.1357299091503828,0.2572175630552319,0.0766180707542133,0.061137377971106285,0.11163394277835459,0.05937632851656224,0.03225908369026705,0.2123602858972793,0.524234203857429,0.6033605783906242,0.175284519990776,0.00847145148605478,0.11355365276072676,0.0036472265323722088,0.013277335173336582,0.017012180155826465,0.0006384383459015078,0.044716311028889635,0.007519800288187967
2023-08-01,0.30442192140190766,0.6385297751284394,0.4211402016412081,0.013113771317168732,0.3790085591712231,0.41222373101749477,0.40584977514980763,0.06064109488580177,0.12923532057491674,0.020149478286689764,0.3833820418127018,0.028243524853173593,0.13698598157050731,0.26001856332435724,0.07557416913302464,0.06379752964933103,0.11119327580778404,0.057832194557200574,0.0317472886177562,0.21759135987379746,0.522109288198205,0.6045645516034783,0.17480761698601094,0.008152978764664372,0.11082879754034444,0.004218210305863914,0.012132857785233531,0.016384338315781607,0.0007704703822494583,0.04234968759280267,0.00869953437449042
2023-09-01,0.3099653238572905,0.6390360091526037,0.4232144107752198,0.013550550298580186,0.37763782394376205,0.41656350185305696,0.40793014488331014,0.05969194319974615,0.13474729983419462,0.01855044181425656,0.3764418261113133,0.0275040398126135,0.13714901360440623,0.26729233159593957,0.07481333888173178,0.06621872211629026,0.11059894527449064,0.05623201572142427,0.031245730935408285,0.22034792666833297,0.5198758819121377,0.608876889809941,0.17499074477553217,0.007601127518111528,0.10757126552563194,0.004871606546494343,0.010449806672568066,0.015923256574288266,0.0008844452452680474,0.04050014324629566,0.009797135361187932
2023-10-01,0.31501536026042903,0.6372511291386518,0.4263929525175225,0.013699402569850638,0.37253137140327425,0.420651281631482,0.4106412594957891,0.060287828131339,0.14012694933437428,0.017455063986588,0.3669316745946406,0.026879521942285774,0.13626437171494946,0.2771908552169665,0.073678257659594,0.06917393527513298,0.11042059077701889,0.0558629820839767,0.030754144029390976,0.21959874143332286,0.5199844965648126,0.6135370276947723,0.1768360868619826,0.007098301762720115,0.10570358864144586,0.005379118788257295,0.009003104777862512,0.015970887734952876,0.0008909284632056032,0.03924447878314277,0.01047306464239639
2023-11-01,0.31633455943448807,0.6355415213470805,0.43023140012000416,0.013758447207412428,0.36465604610474306,0.4243946333733473,0.4126788596043368,0.06151337149778191,0.14510204495369636,0.016681680101050894,0.3561822349340979,0.026213895404638005,0.13505737908100848,0.28705531865893685,0.07251117597927731,0.07266530443518837,0.1104275826776486,0.05675734654285835,0.030272269661441708,0.21751981244243468,0.5207434189491471,0.61437773781963,0.17887942021487527,0.006526232232410843,0.10676271728679279,0.005787232401013129,0.00808309196961116,0.016233483694431852,0.0008640410421950607,0.038315356565650126,0.01081948285572435
2023-12-01,0.3143637793457895,0.6345302084882137,0.43396729976876364,0.013635440831365649,0.35730121213395477,0.4295121946273205,0.41673134326319655,0.062480295663773576,0.1491340933118626,0.01606655834510315,0.3456570949603244,0.025552095718798747,0.13445675014872482,0.2967652052865909,0.07212208947526463,0.07637965630820265,0.10998236585361987,0.05815851369707139,0.029799857680277805,0.2145021333865998,0.5210452021054176,0.6132331497996228,0.18009518466755248,0.005772990931326313,0.10861421397755094,0.006004556117881532,0.007541053212661873,0.016456186198989024,0.0008527642290395649,0.03758722777029695,0.011140179856251577
2024-01-01,0.31009803372598727,0.6322505621158454,0.4365728514970191,0.013425373574628974,0.3516770863806484,0.4360704058415855,0.42095222513502367,0.06254324084593314,0.1522487129240796,0.015746200571900335,0.33518520195964807,0.025025049236763602,0.13526420590994342,0.30389505007729073,0.07163307436462986,0.07952945923683452,0.10872118536520786,0.0588016207658848,0.029336665743325958,0.21192718519808806,0.5203549650713735,0.6101718340570028,0.1806274871201806,0.005142150616525831,0.10871439235145318,0.006058894249525132,0.007177699061703655,0.01689451231957362,0.0008588575442512085,0.037389821476390764,0.011792440115369202
2024-02-01,0.30487684370069207,0.6307726754609054,0.4358119345128072,0.013810647012455608,0.34492374669162723,0.4427971450169702,0.4244265378334498,0.062346398260668845,0.15327529954077362,0.01583057872506854,0.32767972200485085,0.025164187105329056,0.13820632577494465,0.3078021999064203,0.07120870454663772,0.08101983072408189,0.10556056758790856,0.05910411451099608,0.02888245904839702,0.21071399966204069,0.5209681532008421,0.6059372659472113,0.18052575234985233,0.004777907736978751,0.10943768013729237,0.005910707237119839,0.006857192028713051,0.016949866008344684,0.0008741886965827946,0.037392455648959565,0.012531660095099373
2024-03-01,0.30032185252385235,0.6292076441005657,0.43004125582999975,0.01478708467178164,0.33784390085103866,0.44684651568757167,0.4274618468926928,0.06255468909137109,0.14976075193187127,0.015691157976106918,0.3246891673719496,0.025506014738555016,0.14127727301484888,0.31033780404462313,0.07017835067569789,0.08035975351863732,0.1039612787351311,0.05900523097938094,0.028437010074945698,0.2097130891256757,0.5231100877219274,0.6009381093176067,0.17820569790748897,0.004802645466800733,0.11156275511879482,0.005506799222839136,0.006750729676357384,0.016376692252169575,0.0009474884882479579,0.037043117314513076,0.012717560874395142
2024-04-01,0.29697027280372357,0.628672869048958,0.41977014371427923,0.015281560741010947,0.33376476638334795,0.448632991649266,0.4293631268643785,0.06312322994700806,0.14131619033278317,0.015498966356640652,0.3239739847190739,0.025798699954180174,0.14300683266017444,0.31310209184290877,0.06836855135156739,0.07957092899191415,0.10504244221665118,0.05841516041716798,0.0280000983345678,0.20558243403131432,0.5209104215705389,0.5974007939208286,0.1739764347187148,0.004978246071045722,0.1140998266654502,0.005271020685421467,0.0070362676747703565,0.015636546897015893,0.0010343630026968306,0.03694208193867863,0.012222025927980301
2024-05-01,0.29393738479783627,0.6272931380781201,0.4077419416002504,0.015114902278013091,0.33110550422364154,0.44894146894799675,0.43038040334817373,0.06380956293268822,0.13011480216191984,0.015574829701924886,0.32439342915698227,0.025966040760579442,0.1437526747778142,0.31314792241328787,0.06661086822979842,0.0791742223970686,0.10455664723201935,0.05769425523305394,0.027571510130400465,0.1958442843984765,0.5150926592298491,0.5963495526491793,0.1690945785441188,0.005059183489887921,0.1168050656872476,0.005561151008511848,0.00771643888268627,0.015429900432646176,0.0010185403000684055,0.03708002716457115,0.011192221488743749
2024-06-01,0.2895331817128715,0.6239783983306275,0.39730862336531914,0.014816308041926084,0.3256570836981353,0.4479644405807882,0.42676439968220503,0.06475464362207808,0.11822423006755875,0.016465115174080502,0.324971445636298,0.02620805792027263,0.1435671601974234,0.30722606097322774,0.06434830737484085,0.0782850100207507,0.10210914792472446,0.05757064006040373,0.027151038325102825,0.18213609827034552,0.5121177418452147,0.5957262772994882,0.1642076775177227,0.005312361830171179,0.11871127477058716,0.0058108716046988175,0.008714718481703517,0.015207316048073415,0.0009450354146059124,0.03788253287913753,0.009969067776914788
2024-07-01,0.28078946066139576,0.621359855430459,0.38957166786323905,0.014729042354806324,0.3189338683950482,0.4451041928643419,0.4203060946414571,0.06574082473438114,0.10646199924420272,0.017825633356705107,0.32487075143971095,0.02672194362097042,0.14248057382342622,0.29649250623216505,0.06146755658766716,0.07692880953848796,0.09874266339248525,0.05735043580862238,0.026738482117106444,0.16964627770640434,0.5127522845170858,0.5924394739610725,0.15941814169763147,0.0057827290035012465,0.12115805550924813,0.005885736638814077,0.009798717133046985,0.014335139611729514,0.0009029277030176792,0.03870267014595703,0.008895900775612899
2024-08-01,0.27021178382647226,0.619582720078486,0.38308243128325953,0.014614661215676544,0.3172631157815677,0.44042901218046926,0.41601200820168854,0.06547740809434803,0.09675226154358521,0.018820073878341954,0.32826240905917203,0.027464354303713384,0.14135244662196478,0.28596866553001316,0.059173114163299345,0.07583988832632786,0.09677395521630631,0.05681883134466962,0.026333646824836063,0.1623555751025037,0.5116763299895188,0.5867736034162843,0.1548640055915594,0.006041151152488429,0.12379002619505294,0.005696097211199323,0.010822843271102577,0.013038638523944237,0.0008590622149065195,0.038974636389803634,0.00853528995451007
2024-09-01,0.2611173061987816,0.6171510555204253,0.3777059890253053,0.014078858005301308,0.3218689169047305,0.4347037894399596,0.4128753402787246,0.06341749070140211,0.09150222746155237,0.019081591554951736,0.33636368764761737,0.02825186686562317,0.14024451017281972,0.27978146079472754,0.05754373415164786,0.07416207162367217,0.09544629985839827,0.0559587798554852,0.02593634367861223,0.1608411299567229,0.5067909689523278,0.5797362484085313,0.15067703600000895,0.0060125241778186,0.12333051264155984,0.005132418315806464,0.011533768780459482,0.012095089426789989,0.0007858417972994324,0.038638052542095846,0.008709816324729135
2024-10-01,0.2538365029162948,0.6159502752627767,0.3739833411739666,0.013229297560201643,0.3270354456554977,0.4291092871511293,0.410578409598949,0.06005187742323861,0.09137156068227986,0.018868065895850827,0.3453258407173599,0.02901415153093126,0.13884377496336076,0.2758607169747787,0.05592402707884974,0.07068993259694882,0.09350364938819396,0.054883976443868,0.025546389619957695,0.1644490746545259,0.5032015307125364,0.5713583066368464,0.1460274981014969,0.005964250630801235,0.12055794858904223,0.004520278597462093,0.011753201399581376,0.011788095706488593,0.0006837767344544509,0.03799771526636281,0.008758588289275553
2024-11-01,0.24880892643121527,0.6179657936762895,0.37181601651001445,0.012344476671039606,0.3295425955946301,0.42365308444753635,0.40896761606818904,0.05707445501400256,0.09405276475083357,0.018414197531272054,0.35440375327107565,0.02961678643669264,0.13709532236411065,0.2732812200647766,0.055560108792590414,0.06725664051400632,0.0928192369690879,0.053595545273438065,0.025163607108039786,0.17028261649279453,0.5051576927234747,0.5651706545149571,0.14137073242922216,0.00607707569449318,0.11928660051872453,0.0038311882297885867,0.011653826437808247,0.011795590614220284,0.0005198840128918078,0.0371946610948318,0.008251942757970407
2024-12-01,0.24519247342793848,0.6227517723491454,0.3712534192133974,0.011768479874553987,0.33298867131403076,0.41723787711773325,0.4065868036335709,0.054406301054341855,0.09857563794882529,0.017529019931680486,0.3628375347597535,0.02980564130382614,0.13471751031493112,0.2705246502278331,0.05741202341206538,0.06495758988308664,0.09175579086137324,0.0521050330370182,0.024787823932990574,0.17837571560565982,0.5069612794293968,0.5617062028794313,0.13832735731629514,0.006008370745787713,0.12010380848164376,0.0034138375869365127,0.011263406307627618,0.011642531306941099,0.00038027585803680286,0.03666545985947362,0.007619986502943918
2025-01-01,0.2423800107316491,0.626834453300155,0.37215681428760783,0.011273365202517548,0.34029794963674626,0.4117465459494066,0.40609950909157755,0.052091589500487784,0.10463933632388392,0.016907101355354417,0.3693054444326368,0.029830441485756032,0.13158007941349875,0.2682159185531923,0.060239233752596634,0.06308869715556126,0.09009310911487589,0.05178395904977907,0.024418873035856093,0.18798114977064675,0.5063965246411417,0.5608124093448137,0.13810452692391897,0.0056722327060181365,0.12012498855763601,0.0031675507195175825,0.010318074039077089,0.011649392554185414,0.0002801183871519275,0.03635337995293093,0.00727903389072327
