date,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2021-08-01,0.3560231775045395,0.10736361891031265,0.06395788863301277,0.04950815811753273,0.08494017645716667,0.5252453088760376,0.5452834963798523,0.2216573879122734,0.2571047693490982,0.07710371538996696,0.10947993025183678,0.1680772453546524,0.014875398017466068,0.3324119746685028,0.114872295409441,0.036117345094680786,0.1282850280404091,0.15724225342273712,0.014870662707835436,0.20221702009439468,0.30433934926986694,0.6559645235538483,0.3093957155942917,0.02590709924697876,0.2984234690666199,0.00781446835026145,0.053039077669382095,0.006559400586411357,0.004772296408191323,0.09499910473823547,0.015810498036444187
2021-09-01,0.3561595529317856,0.10733966156840324,0.06386707350611687,0.04970142804086208,0.08462341129779816,0.5223019421100616,0.5407006442546844,0.22241871058940887,0.2576972097158432,0.07659345120191574,0.10919234529137611,0.16797812283039093,0.014834492467343807,0.3300568759441376,0.11442666500806808,0.03577266447246075,0.1274949535727501,0.1568714827299118,0.014820051845163107,0.20172670483589172,0.3044239580631256,0.6590685546398163,0.3105170726776123,0.02583017200231552,0.2944594621658325,0.0077143709640949965,0.052604230120778084,0.006816121516749263,0.004907754249870777,0.09632018581032753,0.01579267904162407
2021-10-01,0.35480667650699615,0.10743940994143486,0.06491407006978989,0.04956614971160889,0.08373803645372391,0.5240092277526855,0.54100102186203,0.2250726819038391,0.2557517886161804,0.0759623758494854,0.10905208438634872,0.16635098308324814,0.014927344862371683,0.3295820653438568,0.1125701367855072,0.03558189608156681,0.12610506266355515,0.15551205724477768,0.014694025740027428,0.2040904238820076,0.3059183359146118,0.6524153351783752,0.3114921450614929,0.025748275220394135,0.2927256077528,0.007606868864968419,0.05176032334566116,0.006831319071352482,0.004996933275833726,0.09671410918235779,0.01581783127039671
2021-11-01,0.35799019038677216,0.10689123347401619,0.0648348443210125,0.049457747489213943,0.08400717750191689,0.5218806564807892,0.5411295890808105,0.22454895824193954,0.25674527883529663,0.07596837356686592,0.1096017137169838,0.16397937387228012,0.015076571144163609,0.3292901813983917,0.1132233589887619,0.035492563620209694,0.1264641359448433,0.15606427937746048,0.014543012250214815,0.20559577643871307,0.30687741935253143,0.6544667482376099,0.31107307970523834,0.025818737223744392,0.29492001235485077,0.007554336218163371,0.051785146817564964,0.00688275252468884,0.005155684193596244,0.09542927145957947,0.01587720215320587
2021-12-01,0.3541264981031418,0.10740106552839279,0.06568194180727005,0.04878953658044338,0.08444428816437721,0.5252159237861633,0.5414248704910278,0.22723641991615295,0.2570766657590866,0.07528670504689217,0.11055493354797363,0.16320763528347015,0.01528076408430934,0.3269559442996979,0.113658357411623,0.035575974732637405,0.12522368133068085,0.1556704044342041,0.014417098369449377,0.20598476380109787,0.3060147762298584,0.6533704698085785,0.3110645115375519,0.025984876789152622,0.2906327396631241,0.007668345235288143,0.05117589049041271,0.007068789564073086,0.005059677409008145,0.09264408424496651,0.015790031291544437
2022-01-01,0.3519575595855713,0.10940767079591751,0.06745124235749245,0.047900788486003876,0.08464445918798447,0.5241386592388153,0.5375811457633972,0.2297988161444664,0.2543068528175354,0.07437612488865852,0.11039740592241287,0.15760985016822815,0.01556959468871355,0.3253425806760788,0.11402885988354683,0.0358192753046751,0.12449901178479195,0.15394975244998932,0.014413668774068356,0.20692956447601318,0.3066883087158203,0.6542322337627411,0.3083420693874359,0.025859692133963108,0.286870613694191,0.00757480482570827,0.0506559181958437,0.007152475882321596,0.005114469677209854,0.09252578020095825,0.015658422373235226
2022-02-01,0.35277101397514343,0.11008186638355255,0.06675338000059128,0.04538834095001221,0.08368340879678726,0.5117948055267334,0.5284181535243988,0.2305341586470604,0.25221511721611023,0.07360801845788956,0.11021954193711281,0.15610254555940628,0.015778418630361557,0.32471366226673126,0.11285465955734253,0.036029018461704254,0.12160268053412437,0.1533210501074791,0.014295212924480438,0.21059206128120422,0.3074553608894348,0.6499970257282257,0.303766667842865,0.025818276219069958,0.28512923419475555,0.007423991337418556,0.049917299300432205,0.007109887665137649,0.005121287191286683,0.09089943021535873,0.015464150346815586
2022-03-01,0.34631289541721344,0.11068365350365639,0.06803420931100845,0.045811472460627556,0.0833546482026577,0.514958381652832,0.5285757780075073,0.2328597530722618,0.2496584951877594,0.07276469096541405,0.11060293391346931,0.15371457487344742,0.01575678028166294,0.3230726420879364,0.11197229474782944,0.03591298684477806,0.12068070843815804,0.1528410241007805,0.014346614480018616,0.21310676634311676,0.3091893643140793,0.6471452713012695,0.3016368895769119,0.025569302961230278,0.28104162216186523,0.0072568668983876705,0.04889603704214096,0.007496901322156191,0.005196982529014349,0.0914251022040844,0.015353794675320387
2022-04-01,0.34271399676799774,0.11235401406884193,0.06862898543477058,0.04376848042011261,0.08221368119120598,0.507009744644165,0.5192756056785583,0.23367241024971008,0.24606046080589294,0.07092360034584999,0.10939901322126389,0.1494627371430397,0.01575976051390171,0.3193461298942566,0.11088493466377258,0.03568518906831741,0.11917916312813759,0.15065041184425354,0.014162050560116768,0.2220308631658554,0.3049389123916626,0.6366365253925323,0.29625317454338074,0.025339621119201183,0.27417977154254913,0.007179646985605359,0.04788125492632389,0.0075575432274490595,0.0052561527118086815,0.0883464403450489,0.015107993967831135
2022-05-01,0.33781901001930237,0.11161322519183159,0.06819140538573265,0.04242325201630592,0.08183601126074791,0.495186984539032,0.5084989070892334,0.23554620891809464,0.24167342483997345,0.06995197758078575,0.10944362729787827,0.14528962224721909,0.015633647330105305,0.31202559173107147,0.10970710217952728,0.03545538894832134,0.11827481165528297,0.1492685303092003,0.014023494441062212,0.23114699125289917,0.3015158325433731,0.6315964162349701,0.2882385849952698,0.025039831176400185,0.2709580957889557,0.007026050938293338,0.04712742380797863,0.0075708189979195595,0.005388295045122504,0.08540677651762962,0.014805839397013187
2022-06-01,0.33578650653362274,0.11356157064437866,0.06921635940670967,0.041316574439406395,0.08013942837715149,0.4896254986524582,0.5027687847614288,0.23912166059017181,0.23726090788841248,0.06847502291202545,0.10906892269849777,0.14263828843832016,0.015287084970623255,0.3077859878540039,0.10886158421635628,0.03543965891003609,0.11630506813526154,0.1475994810461998,0.014084769878536463,0.23462847620248795,0.3002334535121918,0.6222479343414307,0.28505170345306396,0.024886510334908962,0.2668261229991913,0.0069844049867242575,0.046281520277261734,0.007660966366529465,0.005340703995898366,0.08399994671344757,0.014550426043570042
