,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Medical Records Filing,0.0004269124269094,0.0097605207182954,2186.3051302947415,107.04166666666667
Medical Ventilators,0.0006808182922988,0.0097113455084282,1326.42252981153,215.02083333333334
Orthopedics,0.0025787993941506,0.0096155513866866,272.8693053246878,877.8541666666666
Team Effectiveness,0.0007244730787613,0.0018324240282042,152.93196972029222,220.14583333333334
Microsoft Teams,0.0036288943655563,0.0031394832453929,-13.486507758634483,733.1875
Equipment Calibration,0.0003545709447736,0.0001092555795773,-69.18653905861868,95.97916666666667
Ecology,0.0004881053583225,0.0001001676971858,-79.47826314997808,96.3125
Technical Sales,0.0016142405298114,0.0003014454664148,-81.32586434005474,591.6875
Blogs,0.0018512994421119,0.0003374082162668,-81.77451963784442,549.4791666666666
Technology Strategies,0.0012417130541639,0.0001536038113986,-87.62968538636906,346.3541666666667
Solid-State Drives,0.0002988123203439,2.973927558188596e-05,-90.0475068940734,56.395833333333336
Valves (Piping),0.0025253312456745,0.0002118951619546,-91.60921315500516,743.125
Information Systems,0.0117526951445231,0.0008008971354747,-93.18541725428888,3372.0416666666665
Hydraulics,0.0040147271284803,0.0001430877466236,-96.4359284692466,1185.625
Safety Culture,0.001259014257042,4.390614323464813e-05,-96.5126571848516,330.875
Risk Mitigation,0.0047908778186042,0.000163108929952,-96.59542705684109,1322.8125
Account Management,0.0114186614321882,0.0003489721657058,-96.94384348132017,4112.0625
Logo Design,0.0008617424380184,1.967320232943344e-05,-97.71704381013512,435.8958333333333
Risk Awareness,0.0002859258627574,4.4298560314658495e-06,-98.45069767780173,183.77083333333334
Strategic Sourcing,0.0020682957808166,3.12394107252895e-05,-98.48960622484296,536.375
First Article Inspections,0.0002176440051078,3.0099632139960267e-06,-98.61702452474849,73.66666666666667
Landscape Architecture,0.0002111965261479,2.911461040074383e-06,-98.62144463586702,73.4375
Raiser's Edge NXT,0.0005960345781143,6.104161738999846e-06,-98.97587120560827,186.25
Human Capital,0.0012751790250911,1.0727341139290806e-05,-99.15875803097339,328.7708333333333
Relational Databases,0.0064074724955709,3.238330955828287e-05,-99.49460088075809,2015.0208333333333
Algorithm Design,0.0002456265783708,0.0,-100.0,72.625
Instructional Strategies,0.000732259816364,-1.462179640476472e-06,-100.19968044235131,182.75
Team Foundation Server,0.0013032692156872,-4.005402434611381e-05,-103.07334999277136,615.2291666666666
Strong Academic Record,0.0004750228165115,-1.97098551476386e-05,-104.14924388103816,159.10416666666666
Daily Production Reports,0.0001539949146618,-2.669373028248509e-05,-117.33416349566428,62.5
Furniture Assembly,0.0004473321160962,-0.0263660690833804,-5994.070229849159,119.60416666666667
Brand Loyalty,0.0012336690667868,-0.4748042248812511,-38587.16302159708,330.875
Organizational Architecture,0.0012625977391165,-19106.85512528264,-1513297212.2419891,354.7916666666667
Security Testing,0.0004191453544197,-528975.1395947733,-126203269208.66776,123.625
