,July 2023 actual,July 2025 predicted,Percent change,Monthly average obs
Recipes,0.0019282256651375,79714925314.64449,4134107680231409.5,8.402777777777779
Cloud Computing,0.0018063556584279,19561.33354675012,1082916957.639394,4.902777777777778
Transaxle,0.0061970475042562,19525.243625970703,315073225.04003805,12.555555555555555
Sorting,0.0277156495021049,43519.98460201177,157023045.34864712,1231.125
Product Engineering,0.0020371081228617,48.81597976080492,2396237.20041472,5.902777777777778
Basic Reading,0.0022348038634242,28.01909200937676,1253660.6752856374,48.19444444444444
Engine Tuning,0.0089240866830138,29.399805060941564,329343.29324928526,40.916666666666664
Distributed Computing,0.0034631479122568,6.129228159619333,176884.3019966523,9.222222222222221
Environmental Social And Corporate Governance (ESG),0.0091201530997582,11.25810579123478,123342.07019433985,28.65277777777778
Package Sorting,0.0006198845053353,0.6178909299919229,99578.39568077301,142.5
Multilingualism,0.008592337028698,7.06940430711016,82175.68685328196,171.72222222222223
Drivetrain,0.0089881942822971,5.481930185430546,60890.33925231905,48.833333333333336
Differentials,0.004740889306244,2.667455022182291,56164.86614376574,45.875
Axles,0.0087536236542768,4.916367011135819,56063.79233683191,40.40277777777778
Grinding,0.0026867449408947,0.6447027868250297,23895.68254552441,36.65277777777778
Cross-Docking,0.0035343515959341,0.7654864961314848,21558.470453593145,19.083333333333332
Amazon Web Services,0.0021377405783143,0.3994708759065544,18586.592749320138,9.041666666666666
Inventory Management,0.0329709409847366,5.221613638796505,15737.01733357799,552.7222222222222
Collaboration,0.0055259259415609,0.8017316169329626,14408.54798655696,54.25
Plasma Cutting,0.0001601428407754,0.0212213192276001,13151.494181599386,47.625
Personal Integrity,0.0034986711565181,0.4022857503503563,11398.244114794534,20.72222222222222
Good Driving Record,0.090805320034332,9.459396516824668,10317.22722110139,1688.0972222222222
Business Continuity Planning,0.0017707731202351,0.1640366897222263,9163.563346864426,4.916666666666667
Emotional Intelligence,0.0020433141821514,0.1771127544152207,8567.915877172602,8.26388888888889
Development Environment,0.0034857884327034,0.233372802526149,6594.9789705153435,79.58333333333333
Order Fulfillment,0.0167438960630176,1.0073556152286465,5916.255783225998,327.84722222222223
Sanitation,0.017211020134883,1.0073370540953313,5752.860819409988,278.375
Hazmat Endorsement,0.0176449542574786,0.8014247170376652,4441.9483969361445,237.06944444444446
Price Checks,0.0024784345070267,0.1116931914228119,4406.602498720319,10.027777777777779
Calibration,0.0006009792477013,0.0242164094770993,3929.49179522009,57.958333333333336
Emergency Response,0.0023512686360412,0.0942824870928889,3909.8560261336656,46.43055555555556
Software Engineering,0.002119659249579,0.0817506137007779,3756.7809291524063,9.416666666666666
Authorization (Computing),0.0033231060727382,0.1191965348738584,3486.901298508412,22.180555555555557
Clerical Works,0.0105360951599997,0.347301711562073,3196.303861041465,205.68055555555554
DOT Certification,0.0046453178309911,0.1494441747509833,3117.092569080439,51.666666666666664
Refrigerated Trucking,0.0232033149586345,0.7110054926671092,2964.24101010846,233.79166666666666
Master Of Business Administration (MBA),0.0023232493001928,0.0658199787714213,2733.1001225722557,13.73611111111111
Trailer Repair And Maintenance,0.0097814671015766,0.2740127054617445,2701.3456735705677,93.16666666666667
Transmission Repair,0.0003060214225238,0.0080746880895685,2538.6022334565528,51.19444444444444
Agile Methodology,0.004808682536175,0.1239825362663347,2478.3057070961245,37.15277777777778
Bill Of Materials,0.0033455724631158,0.0834141791242086,2393.270734495563,44.69444444444444
Safety Assurance,0.005533472490658,0.1375412772080669,2385.623221951023,76.25
Pharmaceuticals,0.0038073501768696,0.0900378944569812,2264.844058841214,51.59722222222222
Network Switches,0.0026065334680539,0.0616133049977042,2263.802565854109,25.666666666666668
Research,0.0159728078891854,0.3761727312819199,2255.082048764967,187.80555555555554
Physical Inventory,0.0189866316287761,0.4456521120559887,2247.1889104361157,329.02777777777777
Print Production,0.0030504714870878,0.0690971051396649,2165.1287000105667,24.625
Finger Dexterity,0.0028790754272671,0.0559692366229708,1844.0003583406767,48.916666666666664
DOT (Department Of Transportation) Inspections,0.0063685850892349,0.1211949665708103,1803.0124411099016,97.30555555555556
Inventory Control Systems,0.0054812309097105,0.0920894500212691,1580.087037714909,137.375
Fleet Maintenance,0.0083257398667564,0.1331909663699136,1499.7493135922714,82.95833333333333
Order Processing,0.0097467860384083,0.1474678368298584,1412.9893715604805,101.08333333333333
Cooling Systems,0.006477837330382,0.0979723734810519,1412.4241082984163,108.51388888888889
Logistics,0.0153906460736797,0.2288243336205862,1386.775360339875,240.80555555555554
Engine Repair,0.0123158960760127,0.1747608226720858,1318.9858504283925,114.63888888888889
Metal Inert Gas (MIG) Welding,0.002931030268594,0.0369418801557713,1160.371840973588,55.80555555555556
Pneumatic Tools,0.0026967901120214,0.0329389192354764,1121.4120442167734,24.36111111111111
Diesel Engines,0.0270759605953584,0.3224774818856922,1091.0103087569648,354.8333333333333
Decision Making,0.0155839193536424,0.1681649219359933,979.0926089892043,278.8888888888889
Customer Relationship Management,0.0083276582079815,0.0878818077399216,955.3003683039346,148.01388888888889
Test Equipment,0.0034449816010602,0.0359268072059639,942.8737034446672,97.48611111111111
Ability To Meet Deadlines,0.021507202770556,0.220651990888523,925.9446253540796,307.44444444444446
Tooling,0.0028628493194421,0.0280397239665862,879.43415240766,76.86111111111111
Spreadsheets,0.0063132037980515,0.0617889510334542,878.7257470212616,96.55555555555556
Security Policies,0.0006792107560862,0.0061032116415953,798.5740562713835,51.236111111111114
Goal-Oriented,0.0015337926678604,0.012494419319648,714.6094046125141,114.93055555555556
Natural Gas,0.0032568227430963,0.0255550290676364,684.6613427705596,18.555555555555557
Air Brakes,0.0092567577801901,0.0670544682358502,624.3839563280995,101.26388888888889
Heavy Equipment,0.0112123450944065,0.081029645442164,622.682407292184,170.29166666666666
Chassis,0.0036741488789128,0.0256691108539802,598.6410104746716,51.013888888888886
Merchandising,0.0523303101264498,0.3655525943483765,598.5484960151456,1144.6805555555557
Cash Handling,0.0077032337813675,0.0536001467323637,595.813579772318,87.13888888888889
Order Entry,0.005018031567964,0.0338016791131422,573.6043537258332,73.40277777777777
Memos,0.0061342892518056,0.0400231016825343,552.4488826599379,88.36111111111111
Medical Prescription,0.0037449356653062,0.0241815891584968,545.7144079274756,37.263888888888886
Analytics,0.0002264217750992,0.0013728189201621,506.3104661910896,43.513888888888886
Advocacy,0.0027568714364392,0.0166155613600834,502.6962715948848,50.72222222222222
Patience,0.0019097348054823,0.0114513607382205,499.63093856523597,70.47222222222223
Construction,0.0077951249242509,0.0467398891318327,499.604106233414,109.33333333333333
Conflict Resolution,0.003254409233804,0.0180502154138305,454.63877211078466,28.805555555555557
Propane,0.0068887740082064,0.0356168247139815,417.02704532841676,79.56944444444444
HVAC,0.02266476653973,0.1107543409836373,388.66305677356735,292.7638888888889
Employee Assistance Programs,0.0026970690959284,0.012905332033017,378.4946760355302,16.01388888888889
Standard Operating Procedure,0.0159379908150074,0.0759233379495363,376.3670579985903,271.80555555555554
Sales Management,0.0019236559288449,0.0090103268366325,368.39596944152805,44.388888888888886
