,July 2023 actual,July 2025 predicted,Percent change,Monthly average obs
Leadership Development,0.0119077528873494,4973.968004527356,41770736.6270484,36.47222222222222
Clinical Trials,0.0091121594155648,531.1175645933396,5828568.489777726,14.916666666666666
Hand Trucks,0.0162953885040477,29.792543234269257,182728.0634540804,59.34722222222222
Energetic,0.0137254583145704,5.444264630541616,39565.44872867525,83.26388888888889
Deburring,0.012258439922926,4.859877055109116,39545.15130526576,52.65277777777778
Safety Training,0.0165455669702906,0.4054347270431559,2350.413018611928,97.73611111111111
Operational Efficiency,0.0077685993708405,0.1388329985201473,1687.1046232768556,28.77777777777778
Grinding,0.0197355970745333,0.293906551313087,1389.2204689988444,114.16666666666667
Teamwork,0.0625820545741707,0.924391457456542,1377.0871038773205,399.0138888888889
Biology,0.0109687964687875,0.1562236809101012,1324.2554445662925,68.06944444444444
Fabrication,0.0372740160500247,0.4282612910085052,1048.9539802573042,210.54166666666666
Material Handling,0.0180439297105632,0.1922504156235938,965.4575733081435,103.11111111111111
Predictive Maintenance,0.0285509613326699,0.2673925697576264,836.5448912280866,146.30555555555554
Tires,0.0077480551436013,0.0670002005827294,764.7357219451548,46.22222222222222
Welding,0.0540352584123631,0.4670567294313245,764.355502599879,306.75
Customer Relationship Building,0.0072972651838309,0.0572499437098687,684.5397182045915,15.930555555555555
Office Equipment,0.0141392341505747,0.0992040606092919,601.622588273352,67.04166666666667
Business Systems,0.0086713378330103,0.0575053073100981,563.1653433128303,38.05555555555556
Housekeeping,0.0769689256716356,0.482673895323124,527.1022898023868,479.4166666666667
Quality Management Systems,0.0448944857382029,0.2099882283222296,367.73723959497414,275.81944444444446
Valves (Piping),0.0297048629527851,0.1233371541902397,315.2086289247658,160.91666666666666
Torque Wrench,0.0080647237286022,0.0311158971399565,285.82719243811704,32.65277777777778
Equipment Operation,0.0125185013123994,0.0410250157576333,227.7150733450705,57.59722222222222
Report Writing,0.0158725699199708,0.0516249787947107,225.2465042208217,75.80555555555556
Complex Problem Solving,0.0035219214340198,0.0109919311028266,212.10040623424092,43.43055555555556
Facility Repair And Maintenance,0.018833358433545,0.0575301293904956,205.46930646222887,118.41666666666667
Mills,0.0425048890798467,0.1261306520088496,196.74386815104822,227.31944444444446
Standard Operating Procedure,0.0386863201528927,0.1139351929489474,194.51028812940248,232.58333333333334
Mechanical Drawings,0.0122220495627653,0.0336717687791304,175.5001819147589,69.56944444444444
Troubleshooting (Problem Solving),0.2369989790589294,0.6056727746144568,155.55923363866358,1418.0833333333333
Dial Calipers,0.0065908030182304,0.0162091403706195,145.93574297068858,17.65277777777778
Metal Lathes,0.0157513473476241,0.0381263439895688,142.0513188373038,90.30555555555556
Power Tool Operation,0.0797895976728286,0.1681339042654649,110.72158422816676,421.7916666666667
Facility Management,0.0109262339754591,0.0229748871043433,110.27269922963498,50.958333333333336
Visual Acuity,0.0110688704503321,0.0231459943463382,109.10890998497278,58.69444444444444
Overhead Crane Operation,0.0149371923931252,0.0301187771925721,101.63613348405542,76.65277777777777
Arithmetic,0.0364392108225081,0.0731622954570023,100.77903391862357,236.27777777777777
Analytical Skills,0.0216080157975404,0.042774753469407,97.95780357711497,158.31944444444446
Optometry,0.0135498954219032,0.0260574496286627,92.30738553554613,55.56944444444444
Mentorship,0.0323720979009876,0.0617788973919717,90.83995600447928,184.59722222222223
Automation,0.042223339089279,0.0802001119848146,89.9426092645959,255.98611111111111
Interpersonal Communications,0.0700472429366714,0.132916051608117,89.75201026582059,399.9583333333333
Assembly Lines,0.0118236197943792,0.0218113184936242,84.47242784306229,114.72222222222223
Automotive Service Excellence (ASE) Certification,0.0069371410080215,0.0124510003109404,79.48316599796887,48.02777777777778
Material Handling Equipment,0.0260788411135388,0.0457524058583466,75.43879982686153,111.44444444444444
Geometry,0.0140915373423997,0.0239198857372456,69.74645956671888,72.81944444444444
Word Processing,0.0065001001037503,0.0102207865778927,57.24044883548349,52.708333333333336
Employee Performance Management,0.0097957046112377,0.0153198188138023,56.39322970424505,51.47222222222222
Press Brake,0.0049647086126374,0.0075509948042059,52.09341359904279,48.861111111111114
Microsoft Windows,0.0066213179402192,0.0100398573340126,51.629289284366074,25.083333333333332
Data Collection,0.0124114067157278,0.0186331517546721,50.1292494996564,77.97222222222223
Safety Standards,0.0410237894302315,0.0593597531431781,44.69592879548653,237.66666666666666
Molding (Manufacturing Process),0.00967891955696,0.0137964115087728,42.54082211946847,87.94444444444444
Forecasting,0.0099342164762467,0.0140735811707019,41.66775210055738,77.16666666666667
Decision Making,0.0499290741512006,0.0703999001380559,40.99981090148667,275.0833333333333
Disassembler,0.0098982592859947,0.0138560355662181,39.98456865868687,39.18055555555556
Communications,0.3361312438279531,0.4649691871960532,38.32965418532918,2125.1111111111113
CNC Milling,0.0149582269012552,0.0204231208548657,36.534369946961554,85.43055555555556
SolidWorks (CAD),0.0089101711892496,0.0119670394027502,34.307626066587886,58.125
Ethical Standards And Conduct,0.0190799495305129,0.0255505533425408,33.91310758804696,96.63888888888889
Corrective And Preventive Action (CAPA),0.0177466275256176,0.0235597133882199,32.75600310093284,132.94444444444446
Operational Excellence,0.0100455902941929,0.013031050812787,29.719114866947336,56.05555555555556
Process Control,0.0089255146014178,0.0114774767388482,28.591764748500058,71.625
Innovation,0.0403454769607083,0.050485777973466,25.133674891569985,196.63888888888889
Engineering Tolerance,0.0141216577764529,0.0175817532281857,24.502048601562375,100.70833333333333
Marketing,0.0217280563806974,0.0266700442878358,22.744730686214186,116.83333333333333
Laboratory Equipment,0.0071947851477751,0.008804206747871,22.369279513420828,48.31944444444444
Team Oriented,0.0116458274103025,0.0142472584797667,22.337881009320483,120.76388888888889
Coordinate Measuring Machine (CMM),0.0137022240490963,0.016627540118534,21.34920622342787,103.84722222222223
Forklift Certification,0.0060205086251109,0.007295919464265,21.184436707465178,53.166666666666664
Work Order,0.0113320734564095,0.0136870897330627,20.781865611020958,48.5
Transmission,0.0082241854345267,0.0098907940711808,20.2647259102082,64.375
Critical Thinking,0.0177873902956782,0.0213665176136165,20.121711270977837,114.88888888888889
Production Schedule,0.0167764229928745,0.0201514911106488,20.11792453735699,130.18055555555554
Influencing Skills,0.0284341896034456,0.0341008151144042,19.92891511939531,159.95833333333334
Creativity,0.0053620048263452,0.0064093808773978,19.533291837159783,45.44444444444444
Accountability,0.0326178756527479,0.0389801503461182,19.505484541983982,195.65277777777777
Computer-Aided Manufacturing,0.0081579548060479,0.0097327562638661,19.303875729376678,67.75
Key Performance Indicators (KPIs),0.0457584788611454,0.0544708215505241,19.039843338797155,245.0
Purchasing,0.0306321457329563,0.0363765676283464,18.75292036499367,191.22222222222223
Programmable Logic Controllers,0.0461364503070865,0.0547236079920348,18.612523563888764,262.3888888888889
Operating Systems,0.0081493752684626,0.0096115470328155,17.942133184262392,62.333333333333336
Finance,0.0145214618538526,0.0170651616018892,17.516829735442567,87.63888888888889
Planning,0.1034134357212976,0.1203785226852547,16.405109109495726,603.1111111111111
Production Line,0.0361768745445241,0.0419721216220911,16.019203290860847,253.01388888888889
Relationship Building,0.0072453893981483,0.0083917714193795,15.82222787810659,46.583333333333336
Automotive Services,0.0177837361597019,0.0205695784336267,15.665112487653424,96.41666666666667
Aluminum,0.0098313253266355,0.0112996952028713,14.935624927980173,73.94444444444444
Medical Devices,0.010819199021924,0.0124101019076627,14.704442376139834,78.58333333333333
Injection Molding,0.0127035618688622,0.0145071160466049,14.197232212198735,108.09722222222223
