,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill subcat: Electromechanical Engineering,0.0020563878611489,0.0588407712997671,2761.365426797106,627.8958333333334
Skill subcat: Electronic Hardware,0.0033718680608846,0.086274560725176,2458.6576689048184,1019.875
Skill subcat: Basic Electrical Systems,0.0141154602055381,0.3041967523246313,2055.060819095943,3948.7708333333335
Skill subcat: Circuitry,0.0027216906073122,0.0555088058084748,1939.4972764113118,908.9375
Skill subcat: Electronics Engineering,0.0048444966403111,0.0968448598876548,1899.069605742067,1466.5208333333333
Skill subcat: Robotics,0.0014637997571199,0.0260119390340528,1677.014848344599,372.9583333333333
Skill subcat: General Repairs and Maintenance,0.0157755443681628,0.255895994367211,1522.1056363902344,4273.0
Skill subcat: Equipment Repair and Maintenance,0.0180551456864978,0.2858104089877155,1482.985891946878,4912.916666666667
Skill subcat: Automotive Technologies,0.0042727714615572,0.0645274489427408,1410.201271547155,1143.2708333333333
Skill subcat: Electrical Construction,0.0020896564563376,0.0311467515518944,1390.5201980656286,614.8333333333334
Skill subcat: Automation Engineering,0.0092505420772514,0.1356370138898733,1366.260168941093,2649.2291666666665
Skill subcat: Power Tools,0.0099729394939458,0.145133829978358,1355.276351234893,2881.8333333333335
Skill subcat: Electrical Power,0.0046135469245787,0.06550066860905,1319.7464484450084,1371.25
Skill subcat: Road and Bridge Construction,0.0007945387906714,0.0103452865374267,1202.049271714568,238.41666666666666
Skill subcat: Drafting and Engineering Design,0.0220619573141447,0.2810762342280153,1174.031266699113,6476.25
"Skill subcat: Welding, Brazing, and Soldering",0.0058693437659444,0.0714916796279769,1118.0523492727061,1735.6041666666667
"Skill subcat: Engineering, Scientific, and Technical Instruments",0.0094353444088937,0.1080010885433165,1044.6438398318064,2819.0625
"Skill subcat: Elements, Compounds, and Materials",0.0038198268136782,0.0402653209348786,954.1137831352669,1025.9791666666667
Skill subcat: Metal Fabrication,0.0034174707910001,0.0355602577667764,940.5431367672327,1085.75
