,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Self Service Technologies,0.0035404933769383,1.6134420977038558e+125,4.557110904975358e+129,986.8541666666666
Deductive Reasoning,0.0011365712248561,1.0237563235822426e+110,9.007410192985127e+114,255.04166666666666
Building Management Systems,0.0002291002453946,1.1413183644453997e+108,4.9817422171661326e+113,55.979166666666664
Agile Methodology,0.0402723927099366,4.285294656229824e+108,1.0640774902784688e+112,10068.666666666666
Patient Transport,0.0019926801401423,1.3350948520257002e+103,6.699995775189285e+107,624.8333333333334
Inbound Calls,0.0035076254339634,2.277781079346764e+100,6.493797933187558e+104,1145.6666666666667
Microsoft Software,0.0009035600880168,7.121720393111253e+94,7.881844813157394e+99,277.7708333333333
Geography,0.0011344098715472,7.121720393111253e+94,6.277907634387979e+99,322.4791666666667
Earned Value Management,0.0004781504226847,1.9410585595862344e+93,4.059514469709461e+98,116.08333333333333
Scripting,0.0121415530932154,7.989835972723981e+92,6.580571621589857e+96,3805.4791666666665
Meeting Facilitation,0.0020525012766468,5.118448958087957e+91,2.4937616440609666e+96,574.7291666666666
Technology Ecosystems,0.0019677488286074,8.116386554866401e+90,4.124706586973535e+95,418.6041666666667
Midrange Computer,0.0002259769140592,3.6064527134298877e+89,1.5959385623281377e+95,93.0625
Negative Feedback,0.0002230821180262,7.151056013742268e+88,3.205571148872815e+94,51.666666666666664
Drop Shipping,0.0002250008927773,7.151056013742268e+88,3.1782345063049136e+94,92.72916666666667
Certified Financial Risk Management,0.0002485730917237,7.151056013742268e+88,2.8768423662248135e+94,63.0625
Objective Setting,0.0002875901524626,7.151056013742268e+88,2.4865441158219893e+94,83.66666666666667
Fire Prevention,0.0003301491663081,7.151056013742268e+88,2.166007593994285e+94,123.375
Change Leadership,0.000347294720207,7.151056013742268e+88,2.0590742092134265e+94,110.1875
Strategy Execution,0.000467086160929,7.151056013742268e+88,1.5309929113548008e+94,140.10416666666666
Progress Monitoring,0.0004696268311368,7.151056013742268e+88,1.522710275397191e+94,113.875
Change Management Planning,0.0005781729803129,7.151056013742268e+88,1.2368367698317907e+94,152.41666666666666
Promotional Merchandise,0.0010037542105136,7.151056013742268e+88,7.124309854783297e+93,351.9791666666667
Solution Delivery,0.0014423698190041,7.151056013742268e+88,4.957851945820519e+93,388.3333333333333
Educational Materials,0.0014709073405516,7.151056013742268e+88,4.861663149400407e+93,387.5
Business Continuity Planning,0.003063756283904,7.151056013742268e+88,2.334081222880436e+93,791.8541666666666
Request For Quotation (RFQ),0.0009212037875393,1.3667496092863934e+87,1.4836560897531978e+92,295.7916666666667
