,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill subcat: Robotics,0.0014637997571199,0.0896948223937091,6027.53363002247,372.9583333333333
Skill subcat: Environmental Regulations,0.003301686022784,0.0908311199153734,2651.0526224654186,871.3125
Skill subcat: Aquaculture,4.019430832641653e-05,0.0010665968900782,2553.601802067111,10.791666666666666
Skill subcat: Computer-Aided Manufacturing,0.0026672177828528,0.0700005302769259,2524.477488375727,843.625
Skill subcat: General Repairs and Maintenance,0.0157755443681628,0.3075030661834943,1849.2390183636226,4273.0
Skill subcat: Climate Change,0.0001420891785875,0.0026200031170107,1743.914605641326,19.666666666666668
Skill subcat: Circuitry,0.0027216906073122,0.0479809960924152,1662.911477282083,908.9375
Skill subcat: Transportation Equipment Manufacturing,0.0002312501313884,0.0036364014957335,1472.4970506615286,62.229166666666664
"Skill subcat: Welding, Brazing, and Soldering",0.0058693437659444,0.0808897215382368,1278.173178534574,1735.6041666666667
"Skill subcat: Engineering, Scientific, and Technical Instruments",0.0094353444088937,0.1159559969236299,1128.9535166764074,2819.0625
Skill subcat: Food Science and Processing,0.004630389502055,0.056443959419913,1118.9894477529972,1622.7291666666667
Skill subcat: Manufacturing Processes,0.0196239363100185,0.2286608561396373,1065.214014799367,5617.291666666667
Skill subcat: Electromechanical Engineering,0.0020563878611489,0.0233972325419958,1037.7830507579351,627.8958333333334
Skill subcat: Obstetrics and Gynecology (OBGYN),0.0045179071017521,0.0474197322629777,949.5951155035424,1693.875
Skill subcat: Power Tools,0.0099729394939458,0.0970943845179267,873.5783975914933,2881.8333333333335
Skill subcat: Electronic Hardware,0.0033718680608846,0.0317108183880416,840.4525270695899,1019.875
Skill subcat: Hand Tools,0.0120041703810321,0.1127352030807793,839.1336469108539,3781.9375
Skill subcat: Plumbing,0.0123120924713121,0.1152274140021927,835.8881463137104,3507.0208333333335
Skill subcat: Drafting and Engineering Design,0.0220619573141447,0.2051103275608753,829.7014069978815,6476.25
Skill subcat: Telecommunications Equipment and Installation,0.0010632487334743,0.0098609488136432,827.4357451074782,359.6041666666667
Skill subcat: Product Inspection,0.0030393089843955,0.0281242260930611,825.3493553125805,1048.0833333333333
"Skill subcat: Elements, Compounds, and Materials",0.0038198268136782,0.0345230519018692,803.7857888804691,1025.9791666666667
Skill subcat: Government Assistance,0.0024364122165867,0.0210733387062136,764.9332228245171,508.8125
Skill subcat: Presentation Design,0.0017620292911211,0.0149832641351802,750.3413768818237,577.75
