,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Supply And Demand,0.0026458198518636,4.211695064985109,159082.98677888347,129.5625
Electric Power Distribution,0.0008703919292668,1.1622034749103785,133426.4535241491,66.1875
Long Term Acute Care,0.0004577232494108,0.1283635865322234,27943.929753941546,171.33333333333334
Stamping (Metalworking),0.0012244365341467,0.2174375793991937,17658.17474694384,98.9375
Pediatric Intensive Care Unit,0.0008894662196963,0.1382335572855341,15441.18124156898,203.77083333333334
Commissioning,0.0016670901522891,0.2043013467065824,12154.966921018276,121.5625
Neonatal Intensive Care Unit,0.0013561826884065,0.1441511427217276,10529.183218014945,271.75
Discounts And Allowances,0.002153469225172,0.194223240911006,8919.085977209319,188.4375
Workforce Development,0.0008973867650423,0.0707768165891987,7786.9913560473005,58.3125
Sorting,0.0086931132755347,0.4738772109765381,5351.17952517869,1505.5
Medical Surgical Nursing,0.0051234340795022,0.183382143690144,3479.2818028794018,551.0
Single Sign-On (SSO),0.0013430228932544,0.0479050896039136,3466.96001568748,133.29166666666666
Technical Drawing,0.0008965069258119,0.0296087680086081,3202.681458014798,74.4375
Oncology,0.0046268540241389,0.1349777649399046,2817.2687151076743,562.0
Warehousing,0.0434123221937237,0.9682806374461246,2130.428110077265,5731.958333333333
Disease Management,0.0008513402126322,0.0145390844004236,1607.7878132258325,90.27083333333333
Nursing Homes,0.0032506601747029,0.0496663592950712,1427.8853102388823,280.8125
Load Securement,0.000482806823186,0.0072682330937235,1405.4122569687531,52.729166666666664
Packaging And Labeling,0.0276213185749207,0.3979362552086518,1340.6852233693344,3140.6458333333335
Server-Side,0.0022677418150404,0.03186981434898,1305.3546191902908,285.5833333333333
Human Subject Research,0.0004898610147846,0.0062931918731018,1184.6892655601548,55.8125
Analytics,0.0093796032155294,0.1166782742009684,1143.9574630170844,1158.9583333333333
Network Security,0.0027427527204767,0.0326812060818286,1091.5476680722602,241.35416666666666
Grilling,0.0049203151252662,0.048228205255537,880.1852935776699,441.5
Quality Management,0.0091097392368462,0.086188519985141,846.1140186816099,841.0208333333334
Restaurant Management,0.0036348162828695,0.0338969308995427,832.5624257626254,346.1041666666667
Refrigeration,0.0004375636132684,0.0039913403317147,812.1737298723755,51.270833333333336
Socialization,0.0008804966920744,0.0078823546258309,795.2168357680621,97.1875
Adjudication,0.0013545944289489,0.0118896673326361,777.7289407473726,131.25
Culinary Arts,0.0007964489915055,0.0069620349050277,774.1344366407704,86.20833333333333
Computer Systems,0.0006312277251291,0.0054723497267906,766.9374789694771,55.645833333333336
Machine Tools,0.0012848711769115,0.0111005246869384,763.9406725288375,142.3125
Computer Networks,0.0024263992965066,0.0198559615665669,718.3303380921043,212.35416666666666
Personal Care,0.0072211107170854,0.058825540326091,714.6328540138253,648.9791666666666
Spreadsheets,0.0135995141279553,0.1097358623766648,706.9101685852927,1436.3333333333333
Pest Control,0.0017052980116908,0.013115006468368,669.0741664188357,138.14583333333334
Database Design,0.0016152769381249,0.0119348712441678,638.8746141588847,202.14583333333334
Asepsis,0.0015679777221567,0.0113822585856489,625.9196623018973,149.04166666666666
Mammography,0.0007138431712887,0.0051647462308766,623.512732012648,55.875
Caregiving,0.0124898932072032,0.0843441038469901,575.2988392114273,1103.0208333333333
Infectious Diseases,0.0034821839892721,0.0234893250428278,574.5572639238371,199.77083333333334
PL/SQL,0.0013265916611867,0.0088266507644373,565.3630519990935,171.22916666666666
Epidemiology,0.000878990383023,0.0057597278380253,555.2663088550071,85.6875
Developmental Disabilities,0.0017557765015332,0.01089566528144,520.5610607002404,139.5625
Irrigation (Landscaping And Agriculture),0.0019716144997357,0.0121620129413312,516.8555233774935,144.79166666666666
