,July 2023 actual,July 2025 predicted,Percent change,Monthly average obs
Audit Risk,0.0066943584649437,766789969.9400871,11454271144110.918,11.541666666666666
Business Operations,0.0160940479896191,1116.3189764653612,6936122.49160313,121.41666666666667
Electrical Wiring,0.0071255416484483,54.69921558531986,767549.9315281033,44.763888888888886
Triage,0.0225130117125655,102.15571639338006,453662.99580727564,169.83333333333334
Auditor's Report,0.0103476304317786,3.847680558194509,37084.17065203546,33.625
Apache Spark,0.0060222177754276,1.7427751283754371,28839.09176593491,85.98611111111111
Scripting,0.0866818407859304,10.135828629881397,11593.139575695968,753.2916666666666
NoSQL,0.0103475547567295,1.0959924979167888,10491.801867045095,115.26388888888889
Emerging Risk,0.0084931816834185,0.5858574156892435,6797.973427708853,16.75
Secret Clearance,0.0107798336682031,0.3774830067095908,3401.7516812252793,55.388888888888886
Accounting,0.0531430974233422,1.803236546185679,3293.1717073638956,323.59722222222223
Taking Meeting Minutes,0.0109706222796317,0.3323269444980773,2929.2442491168695,34.263888888888886
Test Design,0.0072262211473784,0.2137244957933849,2857.6246205933235,20.27777777777778
Cooperation,0.011695996072238,0.305827672881679,2514.80656279974,85.97222222222223
C# (Programming Language),0.0224197331120061,0.5000907819843831,2130.5831183894734,233.75
MATLAB,0.0089122102614153,0.1916640811828523,2050.5785384423275,35.19444444444444
Technical Management,0.0103176157478073,0.2081339553186248,1917.2679464522362,65.48611111111111
Application Security,0.0175113930776215,0.3154004899841859,1701.1159282767092,186.47222222222223
Internal Auditing,0.0238793188889626,0.4223871358534133,1668.8408024428509,140.41666666666666
Stakeholder Communications,0.0096268644143853,0.1579478713477327,1540.6990329240873,51.513888888888886
CompTIA Network+,0.0134914328971871,0.1868174325997765,1284.7115723247384,129.94444444444446
Antenna,0.0065064539297281,0.0831571649197555,1178.0719854144972,21.25
Business Administration,0.0317251383134362,0.3866574000587398,1118.7729372167403,159.375
Auditing,0.1053487580383232,1.2454886586647524,1082.2528161287628,751.8055555555555
Top Secret-Sensitive Compartmented Information (TS/SCI Clearance),0.008722052034852,0.1003438849387177,1050.4618928866591,30.055555555555557
Expectation Management,0.0192649073405585,0.2215196367954336,1049.860899299875,116.61111111111111
Internet Protocol Telephony,0.0068036057137595,0.0771129462860039,1033.4129214756222,18.819444444444443
Business Continuity,0.0114319844482722,0.1085456238057381,849.4906531485301,107.91666666666667
Product Lining,0.0098751016314684,0.0928611708152403,840.3566087798541,48.80555555555556
Mechanical Engineering,0.010794470631851,0.088925713269742,723.8080059929099,41.388888888888886
Integrated Product Team,0.0064097981049412,0.0511029126417727,697.262437991274,16.208333333333332
Training And Development,0.0165433596378062,0.1291599181243556,680.7357208700769,151.26388888888889
Client Services,0.0070346398271025,0.0537570265710885,664.1759619871044,61.44444444444444
Point Of Sale,0.0089111675613793,0.0669667492117641,651.4924251003397,48.15277777777778
Analytical Skills,0.0690452832821692,0.4512054250780585,553.4920325174209,503.4861111111111
Network Monitoring,0.0106297262648946,0.0680053677415574,539.7659360820023,63.65277777777778
Top Secret Clearance,0.0082176072289612,0.051007132868653,520.705412749459,24.583333333333332
Construction,0.0099212761621379,0.0598598700045189,503.34849092256206,52.34722222222222
Technology Ecosystems,0.0031536013736712,0.018110072278919,474.2663746317605,52.55555555555556
User Experience (UX),0.0170626448360105,0.0944010612083049,453.2615964031123,163.29166666666666
Threat Modeling,0.0074592148625572,0.0392201391154912,425.7944681599584,64.38888888888889
Supply Chain Management,0.0080413479723905,0.03771510201717,369.0146744881904,56.65277777777778
Business Software,0.010646157785286,0.0470696841624102,342.1283726178187,66.51388888888889
Conflict Resolution,0.0151243046964071,0.0649678572696674,329.55929924567727,124.55555555555556
Software Systems,0.0223265363660144,0.0943902384015084,322.77152556985885,164.95833333333334
Due Diligence,0.0069444743380168,0.0292650966910616,321.4155782944273,47.40277777777778
Discussion Facilitation,0.0038199080853318,0.0157745636470733,312.95662865938067,44.15277777777778
Microsoft SQL Servers,0.0199400545373095,0.080589010157982,304.1564179636182,206.33333333333334
Project Stakeholders,0.0118570015670668,0.0475226493685361,300.7982043329721,75.33333333333333
Risk Analysis,0.0492065274609747,0.1951883355029892,296.671631945155,340.0833333333333
Market Trend,0.0046571102375983,0.0168840339064718,262.5431446771807,56.25
Analytical Thinking,0.016933521041393,0.0575627625233391,239.93380574914278,100.33333333333333
Operational Excellence,0.0103178716484433,0.0333399024621881,223.12771081251265,51.15277777777778
Bitbucket,0.0041929049745974,0.0135212152570832,222.47845679787906,48.34722222222222
Cisco Meraki,0.0104791356393878,0.0336417816360612,221.0358448802995,58.43055555555556
Test Planning,0.0209831844306474,0.0639402722387438,204.72148996295613,149.58333333333334
Systems Design,0.0302309388112982,0.0887967336989589,193.72800577986985,196.02777777777777
Public Key Infrastructure,0.006461678708148,0.0187513615474666,190.19334439859486,82.01388888888889
Continuous Deployment,0.0048436713599356,0.0140413717205993,189.89109039771824,51.791666666666664
Cash Or Share Options,0.010222621925733,0.0290202558606161,183.8827071121995,39.513888888888886
Software Documentation,0.0159547010684751,0.0436505281925578,173.59038571275332,100.59722222222223
Information Systems,0.0871449671205268,0.2365926140499966,171.49314741581645,624.8194444444445
IT Service Management,0.0375225622716869,0.0975266103535508,159.91458058593372,279.4583333333333
System Requirements,0.0079657848046242,0.0206780628663768,159.5860090819052,55.31944444444444
Service Level,0.0046554862246445,0.0118091783392123,153.66154617102464,45.333333333333336
Docker (Software),0.0201421607710745,0.0508634524455074,152.52232381418952,213.11111111111111
Apache Maven,0.0039835659322325,0.0097161774912003,143.90653139648393,67.81944444444444
Operational Efficiency,0.0041640236312472,0.0100206260071647,140.64767385009637,46.72222222222222
Radio Frequency,0.0074926070430847,0.0170394696612707,127.41710012668119,34.05555555555556
Self Service Technologies,0.006536685428239,0.0143723832475079,119.87264654679667,80.68055555555556
Resilience,0.0188882049681309,0.0404350617330963,114.0757250427995,160.27777777777777
Network Architecture,0.0048846375764855,0.0103508155449724,111.90549724304866,65.19444444444444
Energetic,0.0141733354057514,0.0290658507514477,105.07417569228667,116.36111111111111
Endpoint Security,0.0129589888504211,0.0263510854910322,103.34214185372903,103.76388888888889
Continuous Delivery,0.0090305912253649,0.0181640455844768,101.13905204188715,94.06944444444444
Remote Desktop Services,0.0077724436719129,0.0151742735494506,95.23169533264706,72.16666666666667
Medical Devices,0.0050311137635304,0.0097701279906168,94.19413771635668,52.638888888888886
Service Management,0.0127688447811873,0.0243240972896846,90.4956768330521,111.52777777777777
ASP.NET,0.0054438953790535,0.0103260857677233,89.68192899986698,56.18055555555556
Software Deployment,0.0042734962625228,0.0080986990345037,89.50991265692,60.30555555555556
Certified Internal Auditor,0.0167522853489379,0.0315916261234616,88.5809933715373,70.68055555555556
Data Quality,0.0117678634495279,0.0219504749300682,86.52897379556869,82.08333333333333
Certified Information System Auditor (CISA),0.0327346808738062,0.0598569679890112,82.85490003633377,219.02777777777777
Encryption,0.0164708822726654,0.0298036405409068,80.94744439020161,174.45833333333334
