,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
PTC Windchill,0.0002089779047453,,,50.770833333333336
Strong Academic Record,0.0004750228165115,,,159.10416666666666
Valves (Piping),0.0025253312456745,,,743.125
Solid-State Drives,0.0002988123203439,,,56.395833333333336
Blogs,0.0018512994421119,,,549.4791666666666
Ecology,0.0004881053583225,,,96.3125
Microsoft Teams,0.0036288943655563,,,733.1875
Risk Awareness,0.0002859258627574,,,183.77083333333334
Orthopedics,0.0025787993941506,,,877.8541666666666
Hydraulics,0.0040147271284803,,,1185.625
Financial Sales,0.0003234687482367,,,118.375
Raiser's Edge NXT,0.0005960345781143,,,186.25
Inventory Forecasting,0.0002246974386045,,,63.270833333333336
Medical Ventilators,0.0006808182922988,,,215.02083333333334
Algorithm Design,0.0002456265783708,,,72.625
Information Systems,0.0117526951445231,,,3372.0416666666665
Team Foundation Server,0.0013032692156872,,,615.2291666666666
Medical Records Filing,0.0004269124269094,,,107.04166666666667
Brand Loyalty,0.0012336690667868,,,330.875
Safety Culture,0.001259014257042,,,330.875
Equipment Calibration,0.0003545709447736,,,95.97916666666667
Furniture Assembly,0.0004473321160962,,,119.60416666666667
First Article Inspections,0.0002176440051078,,,73.66666666666667
Human Capital,0.0012751790250911,,,328.7708333333333
Logo Design,0.0008617424380184,,,435.8958333333333
Landscape Architecture,0.0002111965261479,,,73.4375
Strategic Sourcing,0.0020682957808166,,,536.375
Account Management,0.0114186614321882,,,4112.0625
Team Effectiveness,0.0007244730787613,,,220.14583333333334
Tire Balancing And Rotation,0.0002840300992229,,,98.8125
Risk Mitigation,0.0047908778186042,,,1322.8125
Articulate Storyline,0.0002793357629785,,,67.72916666666667
Technology Strategies,0.0012417130541639,,,346.3541666666667
Organizational Architecture,0.0012625977391165,,,354.7916666666667
Security Testing,0.0004191453544197,,,123.625
Daily Production Reports,0.0001539949146618,,,62.5
Technical Sales,0.0016142405298114,,,591.6875
Relational Databases,0.0064074724955709,,,2015.0208333333333
Instructional Strategies,0.000732259816364,,,182.75
Protractor,0.0002231653469568,,,88.14583333333333
Package Sorting,0.0001816063377243,,,230.9375
Training And Development,0.0222565960393448,,,6287.520833333333
Attribute Change Package,0.0001705975912829,,,59.6875
Google Sheets,0.0011695938502234,,,292.375
Psychological Evaluations,0.0003350804579818,,,90.16666666666667
Branding,0.0042168767759881,,,1309.5833333333333
Credit Risk,0.001377225654551,,,410.5208333333333
Application Layers,0.0001842923470093,,,60.75
Record to Report (R2R),0.0002696679270952,,,78.4375
Design Leadership,0.0002242981757506,,,51.458333333333336
Consolidated Financial Statement,0.0002874820874839,,,99.6875
Deductive Reasoning,0.0011365712248561,,,255.04166666666666
Social Media Trends,0.0002111491265214,,,62.0625
Neonatology,0.0001290182475219,,,50.041666666666664
Quantification,0.0004344604186603,,,96.45833333333333
SAP Business Planning And Consolidation,0.0001767995076937,,,82.39583333333333
News Stories,0.0001999608899518,,,69.08333333333333
Development Environment,0.0051855407295033,,,1551.0
Behavioral Medicine,0.000185858364055,,,16.875
Speech Disorders,0.0001133876520705,,,50.270833333333336
Class Action,0.0001415704671522,,,112.83333333333333
Pharmacotherapy,0.000641466824451,,,155.08333333333334
Project Resources,0.0009541486968735,,,262.3541666666667
Loan Documentation,0.0011064440576925,,,396.8958333333333
Medicare Regulations,0.0003148207277149,,,84.58333333333333
Contract Review,0.0015287364429133,,,477.8541666666667
Banking Relationship Management,0.0002928520336383,,,114.33333333333333
Domain Driven Design,0.0004589173741793,,,100.41666666666667
Sales Receipts,0.0009722252274638,,,146.16666666666666
JIRA,0.0098952782088942,,,2493.625
Steam Turbine,0.0002534616090047,,,75.22916666666667
Asset Tracking,0.000202365703286,,,61.5
Shipping Procedures,0.0006067776489439,,,134.89583333333334
Wireless Communications,0.0018725434909749,,,469.1458333333333
Biology,0.0077714110260765,,,2170.5208333333335
Cash Posting,0.000237271347788,,,70.20833333333333
Medical Surgical Nursing,0.0047489443154797,,,1750.6666666666667
Threat Modeling,0.0004508427008337,,,124.47916666666667
Proactivity,0.0194021889398267,,,5347.354166666667
Disabilities,0.0058293137539324,,,1693.2708333333333
General Mathematics,0.0004278659193721,,,223.4375
Sauteing,0.0002410120555043,,,88.22916666666667
Academic Advising,0.001021547591745,,,244.75
Food And Beverage Management,0.0001616707444064,,,53.645833333333336
Overall Equipment Effectiveness,0.0005366472531743,,,146.77083333333334
Specimen Collection,0.0017089487709248,,,418.8958333333333
Talent Pipelining,0.0011958904240493,,,311.0208333333333
Pay Per Click,0.0008938077658856,,,315.8958333333333
Selenium (Software),0.0021292869481827,,,644.125
Transitional Care,0.0008318539195212,,,330.2291666666667
Usability Testing,0.0015748496571835,,,478.4791666666667
Alternative Investments,0.000410221895246,,,102.375
Manicure,0.0001530172822019,,,137.89583333333334
React Native,0.0009519964820409,,,205.1875
Batteries,0.0012950356491475,,,433.6875
Anesthesias,0.0022388882406464,,,604.5416666666666
OpenShift,0.0006621330797277,,,210.8125
Research Reports,0.0005179007871128,,,156.625
Quantity Take-Offs,0.0002806634986395,,,98.52083333333333
Resilience,0.008585819285793,,,2004.7708333333333
Compliance Testing,0.000334645059093,,,89.41666666666667
Invoice Approval,0.0005280634636568,,,155.27083333333334
ArcGIS (GIS Software),0.0006899872140192,,,170.5625
Process Manufacturing,0.0002535554214259,,,117.3125
Reengineering,0.001219967755316,,,407.6041666666667
Multi-State Payroll,0.0002636188072022,,,87.25
Application Security,0.0016720298268577,,,455.0
Regression Testing,0.0013545732816792,,,392.375
Veterinary Medicine,0.0006616327843914,,,230.83333333333334
Bitbucket,0.0014847943772386,,,409.7291666666667
Pricing Strategies,0.0028048180479406,,,837.2708333333334
Autodesk Revit,0.0021456707903983,,,550.9791666666666
Six Sigma Green Belt Certification,0.0007891157099885,,,224.58333333333334
BluePrism (RPA Software),0.0001738584549645,,,69.625
Fraud Prevention And Detection,0.0006568117490527,,,204.58333333333334
Job/Batch Scheduling,0.0002541922061083,,,54.458333333333336
Technical Documentation,0.0032530018097675,,,876.0208333333334
CompTIA Certification,0.0004676378789037,,,93.60416666666667
Foreign Language,0.0011247864017339,,,318.9166666666667
Sales Performance Management,0.0002240763835566,,,64.39583333333333
Desktop Publishing,0.0001540935197905,,,70.64583333333333
Media Production,0.0002187504570995,,,62.270833333333336
Financial Tracking,0.0002539390736305,,,68.64583333333333
Crisis Management,0.0019934047394893,,,542.9583333333334
Pressure Vessel,0.0001686147526732,,,50.25
Presentation Design,0.0002740304104972,,,104.64583333333333
Audit Command Language,0.0001324288337205,,,56.083333333333336
Regulatory Developments,0.0003624085321768,,,81.6875
Building Codes,0.0020057131805547,,,572.9791666666666
Tax Planning,0.0010425747232576,,,401.7291666666667
Certified In Production And Inventory Management,0.0004076577048008,,,132.52083333333334
Taking Meeting Minutes,0.0020006181619554,,,565.4166666666666
Depth Perception,0.0002200506134943,,,55.291666666666664
Filing,0.0213579111560163,,,6949.104166666667
Medicare,0.0070767217498518,,,2233.1458333333335
XML Schema,0.0002415094682407,,,107.125
Patient Registration,0.0021752844412697,,,713.9791666666666
Job Costing,0.0004846817777801,,,140.35416666666666
Crystal Reports (Reporting Software),0.0003739219569819,,,187.08333333333334
Showroom Displays,0.0001221763155976,,,51.1875
Medical Research,0.0004051919788607,,,138.625
Ansys Simulation Software,0.0002537568235931,,,60.020833333333336
Azure Logic Apps,0.0003030902649311,,,56.125
Sarbanes-Oxley Act (SOX) Compliance,0.0027727762299342,,,889.0833333333334
Environmental Resource Management,0.0003076324307642,,,72.16666666666667
Orphan Drugs,9.632716876225768e-05,,,82.20833333333333
International Business,0.0005315054200388,,,188.33333333333334
Memos,0.0089012342493579,,,2549.2916666666665
Notetaking,0.0004732670573075,,,178.0625
Emergency Medicine,0.0019557868891642,,,553.9791666666666
Category Growth,0.0001916390706752,,,56.4375
Purchasing Process,0.0003924040184267,,,97.14583333333333
Sales Planning,0.0007464377058481,,,254.3125
Doctor Of Pharmacy (PharmD),0.0014407043709773,,,442.8125
Refinery Experience,0.0006083305818586,,,159.52083333333334
Channel Sales,0.0009504435211402,,,359.6875
Service Management,0.0018518146115972,,,556.2916666666666
Yardi (Property Management Software),0.0014149212672954,,,479.7291666666667
Test Design,0.0004299839829387,,,133.3125
Transcribing,0.0037646559496491,,,1230.7916666666667
End-Stage Renal Disease,0.0009536319381628,,,150.60416666666666
Financial Systems,0.0029512253414835,,,819.5416666666666
Requirement Prioritization,0.0004436361583751,,,136.47916666666666
Zoho Office Suite,0.0002076218353113,,,63.125
Brainstorming,0.0010770336657327,,,310.9375
Associate Project Management,0.000213678937717,,,63.833333333333336
Business Economics,0.000910044402214,,,248.22916666666666
Family Educational Rights And Privacy Act,0.0007063904234086,,,163.97916666666666
Finished Good,0.0037120919679292,,,1154.0208333333333
Lean Methodologies,0.0005125968437827,,,181.41666666666666
Automation Anywhere (RPA Software),0.0002934322101369,,,84.04166666666667
Route Sales,0.0004139936194123,,,170.72916666666666
Sewer Systems,0.0001492570113577,,,52.375
Automotive Sales,0.0004078076531705,,,238.02083333333334
Surgery,0.0073303584645794,,,2563.0416666666665
Business Process Mapping,0.001431514868273,,,365.7291666666667
Escalation Management,0.0002221930038592,,,80.33333333333333
Middleware,0.0022828264968246,,,696.9791666666666
Design Software,0.001236458915177,,,354.75
Client Needs Assessment,0.0014034450200759,,,503.0416666666667
Proprietary Trading,0.0001744700359398,,,68.125
Traffic Flow,0.0003913186013849,,,131.91666666666666
Process Architecture,0.0003560847065643,,,111.20833333333333
Podcasting,0.0005645191208933,,,151.125
User Feedback,0.0007897222711745,,,228.29166666666666
CNOR Certification,0.0001241341704901,,,622.9375
Gerontology,0.000335820181593,,,112.25
Conference Planning,0.0002003515150353,,,53.020833333333336
Surgical Technology,0.0003515252761849,,,131.70833333333334
Software Security,0.0003224966703351,,,102.9375
Digital Radiography,0.0002327940875209,,,72.875
Data Modeling,0.0073377322483478,,,2120.25
Civil Engineering,0.0023373817285424,,,708.0
AutoCAD,0.0052102321865162,,,1536.9583333333333
Environmental Monitoring,0.0004993846558439,,,134.83333333333334
Taking Messages,0.0007242043699056,,,235.70833333333334
MongoDB,0.0030546724468805,,,900.5416666666666
Client Education,0.0004414712107049,,,128.85416666666666
Digital Printing,0.00060147152536,,,214.0
Active Listening,0.0050378380927633,,,1375.25
Value Creation,0.0011066142755092,,,274.5625
Sales Enablement,0.0018175158298903,,,511.2291666666667
Machine Learning Algorithms,0.0004887675547143,,,163.58333333333334
Real Time Data,0.0005828480599062,,,217.72916666666666
Agile Methodology,0.0402723927099366,,,10068.666666666666
