,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill subcat: Events and Conferences,0.0091781846340444,27.876882769790424,303629.81021091505,2397.0833333333335
Skill subcat: Technical Support and Services,0.0242961838433708,29.33586540524518,120642.68779971162,7279.895833333333
Skill subcat: Government Assistance,0.0024364122165867,0.8201746062779514,33563.211861044496,508.8125
Skill subcat: Home Health Care and Assisted Living,0.0374704921520305,9.227142817009003,24525.091070518516,10987.625
Skill subcat: Intelligence Collection and Analysis,0.0022310240598027,0.2750536990174312,12228.585064284583,647.8541666666666
Skill subcat: Streaming Media Systems,0.0006873824407063,0.070727952887478,10189.461688140234,198.64583333333334
Skill subcat: Biotechnology,0.0036418757148795,0.2676126393085401,7248.209007110357,788.4583333333334
Skill subcat: Mental and Behavioral Health Specialties,0.0264208825190708,1.2252610618234605,4537.472124328388,7839.0
Skill subcat: Creative Design,0.0175855873854809,0.6901762952417071,3824.6701296513634,4938.145833333333
Skill subcat: Network Protocols,0.0116002639699821,0.3945238463928671,3300.990248271703,3749.9791666666665
Skill subcat: Audio Production and Technology,0.0016253000914807,0.0524684277311855,3128.230159230785,508.8541666666667
Skill subcat: Payment Processing and Collection,0.0200321388174851,0.5834740729623665,2812.689844446764,6636.1875
Skill subcat: Military Technology and Weapons,0.0003006100361056,0.0076108873132996,2431.8141110318766,178.22916666666666
Skill subcat: HVAC,0.0143724949166365,0.3607028684690399,2409.6746985209775,4188.3125
Skill subcat: Student Support and Services,0.0093750269848098,0.2233334031814026,2282.216110345773,1704.8125
Skill subcat: Writing and Editing,0.1508013024726217,3.541979706017135,2248.7726219474725,46038.083333333336
Skill subcat: Commercial Lending,0.0019081779064954,0.0443321680736811,2223.2722652733414,554.4166666666666
Skill subcat: Child Care,0.0004650007728064,0.0104172439772391,2140.2637987821686,168.79166666666666
Skill subcat: User Interface and User Experience (UI/UX) Design,0.0129870537064605,0.283280773375077,2081.255115886346,3826.6458333333335
Skill subcat: Computer Science,0.1058629590959856,2.2776441982713576,2051.5024874812207,31422.416666666668
Skill subcat: Special Education,0.0067762457411606,0.1186109088960101,1650.3926720888821,1745.7916666666667
Skill subcat: Immunology,0.0016455758042541,0.0281939523493776,1613.3183580173775,513.7083333333334
Skill subcat: General Lending,0.0132468079082508,0.2008393179364265,1416.133692942987,4679.895833333333
Skill subcat: Environment and Resource Management,0.0078748431565157,0.1190216720471935,1411.4164140363118,1824.7083333333333
Skill subcat: Business Leadership,0.0222702190992017,0.3109322654041521,1296.1796425042708,6306.625
Skill subcat: Business Communications,0.0195648487125705,0.2676792675226375,1268.164259561345,5757.166666666667
Skill subcat: Library and Archiving,0.0041145284049641,0.0519798227486691,1163.323949494587,1107.7708333333333
Skill subcat: First Aid,0.0182226696070208,0.2256210962664638,1138.134154501363,4785.416666666667
Skill subcat: Compensation and Benefits,0.0100601992279643,0.1182816565648309,1075.7387093890127,2155.1666666666665
Skill subcat: Real Estate Development,0.0005549499700323,0.0065012211985944,1071.4968104631137,162.9375
Skill subcat: Literature and Literary Studies,0.0008420678460557,0.0093411457402925,1009.3103464343196,228.95833333333334
