,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill subcat: Microsoft Development Tools,0.0077856105712317,,,2579.8333333333335
Skill subcat: Software Development,0.0821970441565781,,,24107.125
Skill subcat: Application Programming Interface (API),0.0235500419123319,,,6129.333333333333
Skill subcat: Basic Electrical Systems,0.0131255297393558,,,3873.0833333333335
Skill subcat: Identity and Access Management,0.0119721121811973,,,3420.125
Skill subcat: Interior Design,0.00150581837745,,,428.9791666666667
Skill subcat: Animation and Game Design,0.0030708709747106,,,960.125
Skill subcat: Digital Design,0.0030368767718004,,,966.3125
Skill subcat: Drafting and Engineering Design,0.0213133914977306,,,6286.0625
Skill subcat: Photo/Video Production and Technology,0.0075347703238691,,,2175.8125
Skill subcat: People Management,0.0785046292945843,,,24228.291666666668
Skill subcat: Art and Illustration,0.0024320260291233,,,776.5208333333334
Skill subcat: Graphic and Visual Design Software,0.0104118378565203,,,3439.125
Skill subcat: Oncology,0.0082036638115204,,,2552.25
Skill subcat: Graphic and Visual Design,0.0094140366517862,,,3013.7708333333335
Skill subcat: Artificial Intelligence and Machine Learning (AI/ML),0.0176700717907416,,,4487.9375
Skill subcat: Wireless Technologies,0.0042163391388702,,,1130.6875
Skill subcat: Health Information Management and Medical Records,0.0395758600867259,,,11312.958333333334
Skill subcat: Medical Billing and Coding,0.007301548809298,,,2621.5416666666665
Skill subcat: Financial Regulation,0.0066022816728114,,,2146.2708333333335
Skill subcat: System Design and Implementation,0.0453083348271939,,,12631.125
Skill subcat: Compensation and Benefits,0.015822634359298,,,2562.375
Skill subcat: Mental and Behavioral Health Specialties,0.0285639936239332,,,8086.208333333333
Skill subcat: Financial Advisement,0.0018567546226282,,,523.4583333333334
Skill subcat: Networking Hardware,0.0063672805474762,,,1911.875
Skill subcat: Telecommunications,0.017163761128332,,,5467.354166666667
Skill subcat: Lean Manufacturing,0.0122365534772197,,,3550.1875
Skill subcat: Computer Hardware,0.0078627886994155,,,2391.4583333333335
Skill subcat: Network Protocols,0.0122163542011053,,,3722.2291666666665
Skill subcat: Web Analytics and SEO,0.0090918976541559,,,2893.0416666666665
Skill subcat: Network Security,0.0118227613249639,,,3521.8333333333335
Skill subcat: Mental Health Therapies,0.010814908786965,,,3212.2708333333335
Skill subcat: Machinery,0.0492183231146832,,,14052.270833333334
Skill subcat: Electrical Power,0.0045066861221349,,,1349.9583333333333
Skill subcat: Insurance and Warranty Claims Processing,0.0045369930040847,,,1285.2291666666667
Skill subcat: Databases,0.0324307888402229,,,9957.625
Skill subcat: Instructional and Curriculum Design,0.0169119337617925,,,4114.9375
Skill subcat: Special Education,0.0063455036561358,,,1720.125
