,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill subcat: Ground Freight Transportation,0.0102270237612421,0.0149694590209117,46.37160693458306,5430.9375
Skill subcat: Content Management Systems,0.0043589313787056,0.0049597736656697,13.78416485057221,1537.5625
Skill subcat: Basic Technical Knowledge,0.0981805546648946,0.111348686472156,13.412158703122287,33130.041666666664
Skill subcat: Food Science and Processing,0.0046922948883515,0.0052032287475763,10.888784089277522,1607.0208333333333
Skill subcat: Regulation and Legal Compliance,0.1272445781741998,0.140956253716287,10.775842663658109,39436.270833333336
Skill subcat: Alternative Therapy,0.0038675658483498,0.0041722683287315,7.878404462375464,1137.8958333333333
Skill subcat: Product Inspection,0.0031048573387702,0.0033048875763773,6.442493673037148,1036.7708333333333
Skill subcat: Specialized Sales,0.0206246862029368,0.0219257848211598,6.308452916184172,8111.6875
Skill subcat: Log Management,0.0009451009151355,0.0010011376097783,5.929175789102472,439.3333333333333
Skill subcat: Prospecting and Qualification,0.0094380975810576,0.0099963757091013,5.9151552868469155,3475.4791666666665
Skill subcat: Computer-Aided Manufacturing,0.0026384654985394,0.0027859577559017,5.590077165835555,834.2708333333334
Skill subcat: Retail Sales,0.0377119851414125,0.0397645714877538,5.442795807869843,13149.125
Skill subcat: Medical Billing and Coding,0.007301548809298,0.0076933915639685,5.366570366160078,2621.5416666666665
Skill subcat: Cleaning and Janitorial Services,0.0476946948435938,0.0498222179975701,4.460712372629969,14267.4375
Skill subcat: Plant Operations and Management,0.0142966202477907,0.0149282607438898,4.418110610420025,4544.104166666667
Skill subcat: Accounting and Finance Software,0.011871633618425,0.0123560041000925,4.080065955840723,3937.8958333333335
"Skill subcat: Company, Product, and Service Knowledge",0.0275794594438468,0.0286977512178627,4.054799465133826,9605.041666666666
Skill subcat: Digital Design,0.0030368767718004,0.0031461324705679,3.5976335879683443,966.3125
Skill subcat: Medical Support,0.0185925924918849,0.0192096606231705,3.3188923575608604,5562.375
Skill subcat: Mobility Assistance,0.001803940797646,0.0018339920027397,1.665864264110796,622.25
