,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs,model,Normalized RMSE
Skill subcat: Employee Training,0.0341753806415963,0.012045845265432,-64.75285705883114,9444.291666666666,predicted job posting shares 22_58_01_10_05_2023 VAR top grid search runs #9 lvl subcategory,0.0053196900575377
Skill subcat: Endocrinology,0.001808165929139,0.002142179766142,18.472521333373884,609.5625,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0182421579373232
Skill subcat: Energy Efficiency,0.0006889751868742,0.0008023012087506,16.448491039357584,208.625,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0193404212401787
Skill subcat: Energy Management,0.0027821042283994,0.0035409546877481,27.2761333526775,797.0208333333334,predicted job posting shares 19_11_14_10_05_2023 VAR top grid search runs #5 lvl subcategory,0.0176011162899605
Skill subcat: Engineering Practices,0.0131926169603819,0.0083598482009138,-36.632373804084125,3548.875,predicted job posting shares 16_01_39_10_05_2023 VAR top grid search runs #0 lvl subcategory,0.0107768330809877
Skill subcat: Engineering Software,0.0081187462596475,0.0062167638843544,-23.42704543861037,2435.395833333333,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.0069164430318833
"Skill subcat: Engineering, Other",0.0067039231150788,0.0115991154176216,73.01981568870156,1818.8958333333333,predicted job posting shares 23_16_01_10_05_2023 VAR top grid search runs #10 lvl subcategory,0.0552151614528504
"Skill subcat: Engineering, Scientific, and Technical Instruments",0.0077700349015904,0.0082374951622045,6.016192546553676,2374.0416666666665,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0215197390823456
Skill subcat: Enterprise Application Management,0.0110266655550449,0.0102670670384101,-6.888741776404663,3483.145833333333,predicted job posting shares 18_07_54_10_05_2023 VAR top grid search runs #4 lvl subcategory,0.0503698320572759
Skill subcat: Enterprise Information Management,0.0039688649308553,0.0039560323593233,-0.3233310217295345,1213.2708333333333,predicted job posting shares 02_29_39_11_05_2023 VAR top grid search runs #13 lvl subcategory,0.0085828688265646
Skill subcat: Environment and Resource Management,0.0078188062962544,0.0039225998225817,-49.83121880815973,1801.2708333333333,predicted job posting shares 05_42_30_11_05_2023 VAR top grid search runs #18 lvl subcategory,0.0044601677434001
Skill subcat: Environmental Engineering and Restoration,0.0011476631427765,0.000609383566348,-46.902227349242885,294.9375,predicted job posting shares 02_29_39_11_05_2023 VAR top grid search runs #13 lvl subcategory,0.0071775949791148
Skill subcat: Environmental Geology,0.0008580165487287,0.0008350717461573,-2.674167835736592,235.04166666666663,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0166328524499496
Skill subcat: Environmental Regulations,0.0033619288452312,0.0044474191990412,32.28772540352059,859.3541666666666,predicted job posting shares 01_17_54_11_05_2023 VAR top grid search runs #12 lvl subcategory,0.0193795838671247
Skill subcat: Equipment Repair and Maintenance,0.0164418288418282,0.0185872208449076,13.048378156215197,4812.833333333333,predicted job posting shares 06_01_09_11_05_2023 VAR top grid search runs #19 lvl subcategory,0.0101910298970623
Skill subcat: Events and Conferences,0.0094764609492489,0.0070152408745718,-25.971932854027912,2356.125,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.0065745054023411
Skill subcat: Extensible Languages and XML,0.0068027038953128,0.0164571542640881,141.92077911001553,1846.8541666666667,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0136176159973282
"Skill subcat: Extraction, Transformation, and Loading (ETL)",0.0115640611286347,0.0113306709206135,-2.0182374117971817,3456.7291666666665,predicted job posting shares 22_40_25_10_05_2023 VAR top grid search runs #8 lvl subcategory,0.0488666052354455
Skill subcat: Eye Care,0.0043542618693113,0.0044778643786917,2.838655852362644,1223.5208333333333,predicted job posting shares 18_07_54_10_05_2023 VAR top grid search runs #4 lvl subcategory,0.0221704970637377
Skill subcat: Facility Management and Maintenance,0.0125837139117879,0.0103530287709761,-17.726762992618482,3613.625,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.153586462244676
Skill subcat: Financial Accounting,0.0137209252747465,0.0247230740323335,80.18518093554934,4494.416666666667,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0086588751160369
Skill subcat: Financial Advisement,0.0018567546226282,0.0019555378494542,5.320209015350351,523.4583333333334,predicted job posting shares 19_11_14_10_05_2023 VAR top grid search runs #5 lvl subcategory,0.0089433346839088
Skill subcat: Financial Analysis,0.0254962237549296,0.0207061126410304,-18.787531675050698,7662.541666666667,predicted job posting shares 16_11_33_10_05_2023 VAR top grid search runs #1 lvl subcategory,0.0070908907974884
Skill subcat: Financial Management,0.0293289000151168,0.0267640975079369,-8.74496658878424,8916.75,predicted job posting shares 05_17_04_11_05_2023 VAR top grid search runs #16 lvl subcategory,0.0207505634748632
Skill subcat: Financial Modeling,0.0102522369114463,0.0107402192375003,4.759764432571613,3113.7291666666665,predicted job posting shares 05_17_04_11_05_2023 VAR top grid search runs #16 lvl subcategory,0.0442180757260115
Skill subcat: Financial Regulation,0.0066022816728114,0.0057009855133435,-13.651283058393174,2146.270833333333,predicted job posting shares 21_33_19_10_05_2023 VAR top grid search runs #6 lvl subcategory,0.004579395054608
Skill subcat: Financial Reporting,0.0258082490308446,0.0249574246875656,-3.296714714206844,7834.770833333333,predicted job posting shares 16_11_33_10_05_2023 VAR top grid search runs #1 lvl subcategory,0.0117226792785168
Skill subcat: Financial Trading,0.0140093511699318,0.0108899102364391,-22.26684801925688,4062.625,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.018148195985392
"Skill subcat: Fire Prevention, Safety, and Control",0.0074610779044787,0.0085726989221161,14.898933262312164,2003.7291666666667,predicted job posting shares 18_07_54_10_05_2023 VAR top grid search runs #4 lvl subcategory,0.005834581626012
Skill subcat: Firmware,0.0011548016343586,0.0009578336267801,-17.05643650979936,367.3541666666667,predicted job posting shares 16_11_33_10_05_2023 VAR top grid search runs #1 lvl subcategory,0.0175740627341512
Skill subcat: First Aid,0.0376954777640964,0.04661254211852,23.655528151752947,10790.104166666666,predicted job posting shares 16_01_39_10_05_2023 VAR top grid search runs #0 lvl subcategory,0.0184382639162563
Skill subcat: Food Science and Processing,0.0046922948883515,0.0037031689439714,-21.079790761564865,1607.0208333333333,predicted job posting shares 16_01_39_10_05_2023 VAR top grid search runs #0 lvl subcategory,0.0813035911734292
Skill subcat: Food and Beverage,0.0948686013439389,0.1064485156167125,12.206266466174084,25963.83333333333,predicted job posting shares 13_36_26_09_05_2023 ARIMA top grid search runs #0 lvl subcategory,0.0142434110300349
Skill subcat: Forestry,0.0005224459628921,0.0005544685654779,6.129361668053231,166.97916666666666,predicted job posting shares 05_42_30_11_05_2023 VAR top grid search runs #18 lvl subcategory,0.0108338273822147
Skill subcat: Fundraising and Crowdsourcing,0.0060560110404912,0.024819419332172,309.8311440687022,1649.7708333333333,predicted job posting shares 06_01_09_11_05_2023 VAR top grid search runs #19 lvl subcategory,0.0201345203201458
Skill subcat: Funeral and Mortuary Services,0.0003282665756561,0.0002658935130565,-19.00073514183897,92.47916666666669,predicted job posting shares 02_29_39_11_05_2023 VAR top grid search runs #13 lvl subcategory,0.0258893722003357
Skill subcat: Gastroenterology,0.0021165295929588,0.0020448845054055,-3.385026497699185,553.6458333333334,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0533284487177676
Skill subcat: General Accounting,0.0828996091997243,0.0969179964025383,16.910076341904656,25643.6875,predicted job posting shares 23_16_01_10_05_2023 VAR top grid search runs #10 lvl subcategory,0.011662128756549
Skill subcat: General Construction and Construction Labor,0.0206842715435605,0.0217220425618864,5.017198774152538,6267.354166666667,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0511781678422584
Skill subcat: General Finance,0.0873732284176026,0.0919915120217452,5.285696417293169,26159.95833333333,predicted job posting shares 14_16_37_09_05_2023 ARIMA top grid search runs #10 lvl subcategory,0.0115940185644395
Skill subcat: General Lending,0.0146666675071715,0.0115722908744571,-21.098021286712584,4885.083333333333,predicted job posting shares 01_17_54_11_05_2023 VAR top grid search runs #12 lvl subcategory,0.0416732067586518
Skill subcat: General Medical Tests and Procedures,0.028175445067897,0.0300589838016311,6.685036311565476,7604.25,predicted job posting shares 16_01_39_10_05_2023 VAR top grid search runs #0 lvl subcategory,0.0071519981129411
Skill subcat: General Medicine,0.0603598421951441,0.0672071696213795,11.344177150261444,17577.9375,predicted job posting shares 01_17_54_11_05_2023 VAR top grid search runs #12 lvl subcategory,0.0068354027836414
Skill subcat: General Networking,0.0181302988755102,0.0268051513775826,47.84726695151232,5584.479166666667,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0075928861755552
Skill subcat: General Repairs and Maintenance,0.0155456737386034,0.0167566568733434,7.789840151687065,4204.5625,predicted job posting shares 23_16_01_10_05_2023 VAR top grid search runs #10 lvl subcategory,0.0046692193206174
Skill subcat: General Sales Practices,0.2172792227518085,0.2152068511428012,-0.9537826869780888,73819.5,predicted job posting shares 14_16_37_09_05_2023 ARIMA top grid search runs #10 lvl subcategory,0.0016666410227911
Skill subcat: General Science and Research,0.1012340022302259,0.0931260646473107,-8.009105048001722,29588.77083333333,predicted job posting shares 05_42_30_11_05_2023 VAR top grid search runs #18 lvl subcategory,0.0097296146927162
Skill subcat: General Shipping and Receiving,0.0465415686286603,0.0484424677781383,4.084304000676554,15334.979166666666,predicted job posting shares 13_36_26_09_05_2023 ARIMA top grid search runs #0 lvl subcategory,0.0208982960436508
Skill subcat: Genetic Disorders,0.0002168478347293,0.000214377628085,-1.139142868262282,70.08333333333333,predicted job posting shares 02_29_39_11_05_2023 VAR top grid search runs #13 lvl subcategory,0.0187110757719944
Skill subcat: Genetics,0.0028742439969918,0.0028301492099409,-1.5341351359540163,697.1666666666666,predicted job posting shares 21_45_23_10_05_2023 VAR top grid search runs #7 lvl subcategory,0.0205590222605786
Skill subcat: Geological Engineering,0.0012485361060035,0.0025629225656195,105.27420499061766,331.6666666666667,predicted job posting shares 19_11_14_10_05_2023 VAR top grid search runs #5 lvl subcategory,0.0355135894526259
Skill subcat: Geospatial Information and Technology,0.0027519394793066,0.0070795221824534,157.25573675178387,821.5625,predicted job posting shares 21_45_23_10_05_2023 VAR top grid search runs #7 lvl subcategory,0.0205353917743722
Skill subcat: Geriatrics,0.0077853874145156,0.0105218657911515,35.14890436324114,2089.9375,predicted job posting shares 05_29_01_11_05_2023 VAR top grid search runs #17 lvl subcategory,0.0182663381449865
Skill subcat: Government Assistance,0.0071912918266717,0.0031937236666135,-55.58901316216461,661.0208333333334,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0084525883278354
Skill subcat: Graphic and Visual Design,0.0094140366517862,0.0114996007856577,22.15377112936765,3013.770833333333,predicted job posting shares 05_17_04_11_05_2023 VAR top grid search runs #16 lvl subcategory,0.0281966893781546
Skill subcat: Graphic and Visual Design Software,0.0104118378565203,0.0047866024611625,-54.027305004899375,3439.125,predicted job posting shares 05_29_01_11_05_2023 VAR top grid search runs #17 lvl subcategory,0.0267009231294002
Skill subcat: Green Architecture,0.0004516509673279,0.0008814877048457,95.17011334235384,95.60416666666669,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0299065678384614
Skill subcat: Ground Freight Transportation,0.0102270237612421,0.0201146319565472,96.68118923099306,5430.9375,predicted job posting shares 17_12_47_10_05_2023 VAR top grid search runs #3 lvl subcategory,0.0679608515725073
Skill subcat: Ground Passenger Transportation,0.0006458413640133,0.0017401602571479,169.44081845957209,161.3125,predicted job posting shares 21_45_23_10_05_2023 VAR top grid search runs #7 lvl subcategory,0.0251014596203595
Skill subcat: Groundskeeping and Yard Care,0.0093270593426897,0.0114646475062966,22.91813619994049,2454.458333333333,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.005903588931293
Skill subcat: HVAC,0.0136781735824454,0.0123263548819212,-9.883035131672305,4176.541666666667,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.0264978155613263
Skill subcat: Hand Tools,0.0117200681235696,0.012399009538029,5.7929818095000565,3716.75,predicted job posting shares 03_40_54_11_05_2023 VAR top grid search runs #14 lvl subcategory,0.0149072821562719
Skill subcat: Hardware Description Languages (HDL),0.000378794737309,0.0007735834414851,104.22233080129966,90.27083333333331,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0445562177075236
Skill subcat: Hazardous Materials Management,0.005335998555816,0.004874018232229,-8.657804509400814,1574.7916666666667,predicted job posting shares 18_07_54_10_05_2023 VAR top grid search runs #4 lvl subcategory,0.0079037643099586
Skill subcat: Health Care Administration,0.0342880308970397,0.036174501129258,5.501833097044871,10312.020833333334,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0177588247862467
Skill subcat: Health Care Procedure and Regulation,0.0486718321538388,0.0547757669696914,12.54100070973222,13674.083333333334,predicted job posting shares 18_07_54_10_05_2023 VAR top grid search runs #4 lvl subcategory,0.0085960928363414
Skill subcat: Health Information Management and Medical Records,0.0395758600867259,0.0446175138626223,12.739214674926073,11312.958333333334,predicted job posting shares 03_40_54_11_05_2023 VAR top grid search runs #14 lvl subcategory,0.016345630436532
Skill subcat: Heavy Equipment Operation,0.0257249410319576,0.0272991487447319,6.119383173001994,8361.0625,predicted job posting shares 22_58_01_10_05_2023 VAR top grid search runs #9 lvl subcategory,0.0092109890026898
Skill subcat: Hematology,0.0078722636306397,0.007854860906011,-0.221063793658605,2175.145833333333,predicted job posting shares 02_29_39_11_05_2023 VAR top grid search runs #13 lvl subcategory,0.0731466691216422
Skill subcat: Hepatology,0.0009061150140047,0.0006936402182222,-23.44898743520852,238.64583333333331,predicted job posting shares 16_01_39_10_05_2023 VAR top grid search runs #0 lvl subcategory,0.0088012984130258
Skill subcat: Higher Education,0.0043050331977261,0.0040515481765983,-5.88810839511505,1060.2916666666667,predicted job posting shares 17_12_47_10_05_2023 VAR top grid search runs #3 lvl subcategory,0.0180044964863214
Skill subcat: Home Health Care and Assisted Living,0.0400520543315529,0.049783755034679,24.297631833230323,11305.270833333334,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0060866362529311
Skill subcat: Hospitality Services,0.0108064824151168,0.0106204497490655,-1.7214914058534505,2657.6666666666665,predicted job posting shares 23_16_01_10_05_2023 VAR top grid search runs #10 lvl subcategory,0.0048766820821815
Skill subcat: Hotels and Accommodations,0.0036250059154233,0.0093219405867001,157.15656206347342,577.8333333333334,predicted job posting shares 02_29_39_11_05_2023 VAR top grid search runs #13 lvl subcategory,0.0066695464493194
Skill subcat: Human Resources Management and Planning,0.028441280613437,0.010642283745398,-62.58155921301911,7324.0,predicted job posting shares 16_11_33_10_05_2023 VAR top grid search runs #1 lvl subcategory,0.0036636154404099
Skill subcat: Human Resources Software,0.0133202421034848,0.008774129700847,-34.12935265980233,3556.375,predicted job posting shares 14_16_37_09_05_2023 ARIMA top grid search runs #10 lvl subcategory,0.0243334997944004
Skill subcat: IT Automation,0.0197369318028435,0.0150744214544935,-23.62327840479376,4894.8125,predicted job posting shares 02_29_39_11_05_2023 VAR top grid search runs #13 lvl subcategory,0.0193494257396557
Skill subcat: IT Management,0.0290500221421267,0.0276288486629974,-4.892159710502921,8124.208333333333,predicted job posting shares 17_12_47_10_05_2023 VAR top grid search runs #3 lvl subcategory,0.0099778577739129
Skill subcat: Identity and Access Management,0.0119721121811973,0.0110375421475628,-7.806225163027471,3420.125,predicted job posting shares 21_45_23_10_05_2023 VAR top grid search runs #7 lvl subcategory,0.0129695702112613
Skill subcat: Image Analysis,0.0013903947657884,0.0018226577642439,31.08922797263211,376.625,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.1090859284413922
Skill subcat: Immunology,0.0016342042459319,0.0014608001868493,-10.610917179677063,508.25,predicted job posting shares 02_29_39_11_05_2023 VAR top grid search runs #13 lvl subcategory,0.00482928339054
Skill subcat: Industrial Design,0.0057521078225568,0.0012116955017196,-78.93475680396749,1455.8333333333333,predicted job posting shares 22_40_25_10_05_2023 VAR top grid search runs #8 lvl subcategory,0.0087848204198727
Skill subcat: Industrial Engineering,0.0037804336403514,0.0038285817653901,1.2736138131027854,1048.3125,predicted job posting shares 17_12_47_10_05_2023 VAR top grid search runs #3 lvl subcategory,0.1187880397556338
Skill subcat: Industry Specific Marketing,0.0016300212982039,0.0016430806678391,0.8011778526814314,549.5,predicted job posting shares 13_36_26_09_05_2023 ARIMA top grid search runs #0 lvl subcategory,0.0151892800106881
Skill subcat: Infectious Diseases,0.0146663457247495,0.0178242718191512,21.5317854472276,3467.3125,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0043168917982075
Skill subcat: Initiative and Leadership,0.4208409106985872,0.2759047825974464,-34.43964795640943,123344.97916666669,predicted job posting shares 16_11_33_10_05_2023 VAR top grid search runs #1 lvl subcategory,0.018305540101618
Skill subcat: Injury Treatment,0.0030240675130273,0.0035125932922353,16.154592352964762,706.5416666666666,predicted job posting shares 19_11_14_10_05_2023 VAR top grid search runs #5 lvl subcategory,0.0052128031590555
Skill subcat: Instructional and Curriculum Design,0.0169119337617925,0.0073875368683611,-56.31760996456213,4114.9375,predicted job posting shares 05_17_04_11_05_2023 VAR top grid search runs #16 lvl subcategory,0.0069471023565838
Skill subcat: Insulation,0.0004545926050518,0.000416845054735,-8.303599728046326,118.70833333333331,predicted job posting shares 17_12_47_10_05_2023 VAR top grid search runs #3 lvl subcategory,0.0032888227184449
Skill subcat: Insurance,0.0071694376843881,0.0087983235817785,22.719855713892343,2438.9375,predicted job posting shares 23_16_01_10_05_2023 VAR top grid search runs #10 lvl subcategory,0.0092401435131528
Skill subcat: Insurance and Warranty Claims Processing,0.0045369930040847,0.0024815596920749,-45.3038677855415,1285.2291666666667,predicted job posting shares 21_33_19_10_05_2023 VAR top grid search runs #6 lvl subcategory,0.0947290552140296
Skill subcat: Integrated Development Environments (IDEs),0.0044361266187637,0.0020073690512122,-54.74950956716308,1065.3958333333333,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.0091613442608021
Skill subcat: Intelligence Collection and Analysis,0.0021041896248344,0.0015026479760781,-28.587806044507108,634.6041666666666,predicted job posting shares 17_12_47_10_05_2023 VAR top grid search runs #3 lvl subcategory,0.0220329962111539
Skill subcat: Interior Design,0.00150581837745,0.0024682103391568,63.911556408054,428.9791666666667,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0122752243097975
Skill subcat: Internal Controls,0.0115305570261947,0.0092755010870406,-19.55721596130304,3425.9375,predicted job posting shares 22_58_01_10_05_2023 VAR top grid search runs #9 lvl subcategory,0.0076369845650324
Skill subcat: Internet of Things (IoT),0.0031756700071795,0.0033299340873029,4.857686087491535,942.125,predicted job posting shares 14_16_37_09_05_2023 ARIMA top grid search runs #10 lvl subcategory,0.0238631865778539
Skill subcat: Inventory and Warehousing,0.1051794968808717,0.0725118103814956,-31.05898722483542,36140.66666666666,predicted job posting shares 14_16_37_09_05_2023 ARIMA top grid search runs #10 lvl subcategory,0.0126428698703931
Skill subcat: Investment Management,0.01869986112632,0.0167410683949323,-10.474905231412151,5315.270833333333,predicted job posting shares 17_12_47_10_05_2023 VAR top grid search runs #3 lvl subcategory,0.0226141023590006
Skill subcat: Java,0.0243196948772486,0.0292710383273922,20.35939790830044,7336.6875,predicted job posting shares 05_17_04_11_05_2023 VAR top grid search runs #16 lvl subcategory,0.0237394153724433
Skill subcat: JavaScript and jQuery,0.0146975127127476,0.0101274046910732,-31.09443149323223,4531.479166666667,predicted job posting shares 19_11_14_10_05_2023 VAR top grid search runs #5 lvl subcategory,0.0321560417116911
Skill subcat: Journalism,0.0041739234111332,0.0046859448640492,12.267150172192284,1290.6458333333333,predicted job posting shares 22_58_01_10_05_2023 VAR top grid search runs #9 lvl subcategory,0.03653009138917
Skill subcat: Labor Compliance,0.0055651127899581,0.0081340496343658,46.16145155302488,1179.0625,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0038477220202722
Skill subcat: Laboratory Research,0.0166138252300652,0.0189110298934671,13.827066503894386,4673.125,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0039484446658192
Skill subcat: Landscaping and Horticulture,0.0049339322787337,0.0058931107877232,19.44044739170344,1365.375,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0116319042389872
Skill subcat: Language Competency,0.0510816583320671,0.068434062309682,33.9699307818316,16847.375,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0191969098040222
"Skill subcat: Language Interpretation, Translation, and Studies",0.002775357443347,0.0035472101779387,27.810930676405704,1025.5833333333333,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0124619655957308
Skill subcat: Law Enforcement and Criminal Justice,0.0043742030889542,0.0043498496706889,-0.5567509731497834,1384.4583333333333,predicted job posting shares 13_36_26_09_05_2023 ARIMA top grid search runs #0 lvl subcategory,0.0423627992839106
Skill subcat: Lean Manufacturing,0.0122365534772197,0.0127791461585836,4.434195317938356,3550.1875,predicted job posting shares 16_01_39_10_05_2023 VAR top grid search runs #0 lvl subcategory,0.0124879180788502
Skill subcat: Legal Proceedings,0.0075068995486861,0.0102928679133949,37.112103960368245,2397.4166666666665,predicted job posting shares 16_11_33_10_05_2023 VAR top grid search runs #1 lvl subcategory,0.0090964616560981
Skill subcat: Legal Support,0.0046220127794752,0.0046678438445573,0.9915823964317072,1630.4583333333333,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.0210395212899862
Skill subcat: Library and Archiving,0.0041953950226206,0.0009750786277628,-76.75835952263371,1093.4791666666667,predicted job posting shares 16_11_33_10_05_2023 VAR top grid search runs #1 lvl subcategory,0.0293589805643836
Skill subcat: Literature and Literary Studies,0.0008599627860978,0.0009185574496634,6.813627811905845,225.85416666666663,predicted job posting shares 19_11_14_10_05_2023 VAR top grid search runs #5 lvl subcategory,0.0995657686684598
Skill subcat: Litigation and Civil Justice,0.0158293760575368,0.017792588487796,12.40233615730204,4837.166666666667,predicted job posting shares 21_33_19_10_05_2023 VAR top grid search runs #6 lvl subcategory,0.0168486144953717
Skill subcat: Livestock Farming,0.000470266243831,0.0005509653727677,17.16030652748721,121.27083333333331,predicted job posting shares 19_11_14_10_05_2023 VAR top grid search runs #5 lvl subcategory,0.0283827485811491
Skill subcat: Log Management,0.0009451009151355,0.0006354001938726,-32.76906373733623,439.3333333333333,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0059376517818519
Skill subcat: Logistics,0.0091960165305969,0.0090218867352859,-1.8935350402169964,2613.270833333333,predicted job posting shares 21_45_23_10_05_2023 VAR top grid search runs #7 lvl subcategory,0.014582793636078
Skill subcat: Machinery,0.0492183231146832,0.0429216220920653,-12.79340827590979,14052.270833333334,predicted job posting shares 17_12_47_10_05_2023 VAR top grid search runs #3 lvl subcategory,0.0150606418140463
Skill subcat: Mainframe Technologies,0.0010641298877418,0.0014061037712244,32.13647952397108,368.7291666666667,predicted job posting shares 03_40_54_11_05_2023 VAR top grid search runs #14 lvl subcategory,0.0064448029328092
Skill subcat: Malware Protection,0.0010615875165509,0.0011855151582509,11.673803597713844,321.3125,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0127248540266091
Skill subcat: Manufacturing Design,0.0023628894475871,0.0031800966019516,34.58507782490641,532.8125,predicted job posting shares 21_45_23_10_05_2023 VAR top grid search runs #7 lvl subcategory,0.0825182024496764
Skill subcat: Manufacturing Processes,0.0195719080129383,0.0226302144794786,15.626000615364436,5536.541666666667,predicted job posting shares 23_16_01_10_05_2023 VAR top grid search runs #10 lvl subcategory,0.0111928943062041
Skill subcat: Manufacturing Standards,0.0138397324397765,0.0144801418648519,4.627325187550678,4269.0,predicted job posting shares 21_45_23_10_05_2023 VAR top grid search runs #7 lvl subcategory,0.0172581010206289
Skill subcat: Market Analysis,0.0325138721914041,0.027445600818714,-15.588027605121829,9976.6875,predicted job posting shares 14_16_37_09_05_2023 ARIMA top grid search runs #10 lvl subcategory,0.0078180271242085
Skill subcat: Marketing Software,0.0020090117538175,0.0026922475893428,34.00855342070665,829.6458333333334,predicted job posting shares 23_16_01_10_05_2023 VAR top grid search runs #10 lvl subcategory,0.0264113634680014
Skill subcat: Marketing Strategy and Techniques,0.1053577415499833,0.0798293689821394,-24.23018203720024,33087.041666666664,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.0061065406559214
Skill subcat: Material Handling,0.0385130107629235,0.0471775869381739,22.49778971731753,12385.0625,predicted job posting shares 00_10_54_11_05_2023 VAR top grid search runs #11 lvl subcategory,0.0080513968608479
Skill subcat: Materials Science and Engineering,0.0042547136620581,0.0086346461374707,102.94306088024568,1108.9583333333333,predicted job posting shares 21_45_23_10_05_2023 VAR top grid search runs #7 lvl subcategory,0.0132842287110186
Skill subcat: Mathematical Software,0.0023848019532706,0.0018827055836099,-21.05400697831984,694.0208333333334,predicted job posting shares 16_11_33_10_05_2023 VAR top grid search runs #1 lvl subcategory,0.0141411323439792
Skill subcat: Mathematics and Mathematical Modeling,0.0407749610622469,0.0417050606838865,2.281055818102956,13171.729166666666,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.0592589571159504
Skill subcat: Mechanical Engineering,0.0163471305751941,0.0183120848849864,12.02017871426325,4816.708333333333,predicted job posting shares 01_17_54_11_05_2023 VAR top grid search runs #12 lvl subcategory,0.0626718424965796
Skill subcat: Media Production,0.0071880523721037,0.0069366891470243,-3.496958731894077,2075.395833333333,predicted job posting shares 23_16_01_10_05_2023 VAR top grid search runs #10 lvl subcategory,0.0030582485669116
Skill subcat: Medical Billing and Coding,0.007301548809298,0.0051858431933007,-28.976120974540365,2621.5416666666665,predicted job posting shares 18_07_54_10_05_2023 VAR top grid search runs #4 lvl subcategory,0.0224993278022727
Skill subcat: Medical Equipment and Technology,0.0107975616526909,0.0113497573165883,5.114077433952732,3284.3125,predicted job posting shares 23_16_01_10_05_2023 VAR top grid search runs #10 lvl subcategory,0.0192588695536779
Skill subcat: Medical Imaging,0.0121755997685043,0.0203461575109984,67.10599804396989,2909.8541666666665,predicted job posting shares 16_11_33_10_05_2023 VAR top grid search runs #1 lvl subcategory,0.0166629761558581
Skill subcat: Medical Science and Research,0.0145565980095084,0.0131063062709488,-9.96312282315048,4260.0625,predicted job posting shares 05_29_01_11_05_2023 VAR top grid search runs #17 lvl subcategory,0.0269841877895423
Skill subcat: Medical Support,0.0185925924918849,0.0208745181994642,12.273305665013057,5562.375,predicted job posting shares 16_47_58_10_05_2023 VAR top grid search runs #2 lvl subcategory,0.0168841933806202
Skill subcat: Mental Health Diseases and Disorders,0.0077783636144943,0.0122862866227075,57.95464485374636,2428.125,predicted job posting shares 19_11_14_10_05_2023 VAR top grid search runs #5 lvl subcategory,0.0149064386116875
Skill subcat: Mental Health Therapies,0.010814908786965,0.011986767412923,10.835584923013116,3212.270833333333,predicted job posting shares 04_44_13_11_05_2023 VAR top grid search runs #15 lvl subcategory,0.0122877225380209
