,July 2023 actual,July 2025 predicted,Percent change,Monthly average obs
TurboTax,4.45194357143551e-06,0.0002715573256973,5999.7477020971655,74.8
Http Protocols,1.7403445624158226e-05,0.0006667824350149,3731.3242642555792,184.33333333333334
Certified Perioperative Nurse (CNOR),0.0002375111303557,0.0083171715697055,3401.8028659328875,526.1833333333333
Critical Care Registered Nurse (CCRN),0.0004665360703497,0.011195148092181,2299.6318406397786,593.75
Mortgage Loan Closing,9.882005985215924e-06,0.0002098219716287,2023.2730676606182,54.21666666666667
CSS Codes,2.152143134136628e-05,0.000419329288802,1848.4265806986937,79.23333333333333
Ethernet Physical Layer,2.686986069798476e-05,0.0004559991332718,1597.0654905777012,77.9
Joomla (Content Management System),2.6386381966475943e-05,0.0004000327156715,1416.0574730546384,117.65
Mortgage Underwriting,1.3944797519602605e-05,0.0002102011807941,1407.380659336316,54.266666666666666
Language Assessment,5.107107891606857e-05,0.0007293699221297,1328.1466881253164,156.66666666666666
Package Sorting,5.106776647706845e-05,0.000659028717291,1190.4984156433222,195.43333333333334
Orphan Drugs,1.2006836992105076e-05,0.0001470428953423,1124.6597121205689,66.75
Financial Solution Recommendation,1.677925424184728e-05,0.0002042640456906,1117.360692832031,57.233333333333334
Mortgage Loan Processing,3.644461354329925e-05,0.0003514444566195,864.3248273217513,102.7
Circular 230,1.9981616567516597e-05,0.000174998461727,775.7973166770138,51.583333333333336
Pediatric Intensive Care Unit,0.0011167228323753,0.0076120214752305,581.6392800924041,637.9666666666667
Transmission Repair,3.0931308761825046e-05,0.0001933280243834,525.02374494416,61.833333333333336
Neonatal Intensive Care Unit,0.0015742022160515,0.0095710937885,507.9964626467584,837.6833333333333
Public Key Certificates,0.0001472762523679,0.0008281670422564,462.3221863275123,235.26666666666668
QR Codes,5.590252610820137e-05,0.0002898958881805,418.5738612587846,84.63333333333334
Laravel,0.0001015699044761,0.0005265037037236,418.36585496394696,156.31666666666666
Security Camera Monitoring,6.272529330386045e-05,0.0003152554859787,402.59706949715854,93.23333333333333
Machine-Generated Data,3.239313230459693e-05,0.0001612222922233,397.70516388259506,54.416666666666664
IBM Cloud Computing,3.869525236127528e-05,0.0001918457336496,395.78623201225554,57.7
Microsoft Lync Servers,5.916101753944262e-05,0.0002869183118038,384.9786628712255,77.51666666666667
Go Continuous Delivery (GoCD),5.173143944613743e-05,0.0002420822738175,367.95967096480103,68.53333333333333
Life Insurance License,4.897700519733332e-05,0.0002289583492284,367.48131762222613,65.93333333333334
Contact Tracing,4.244892551714416e-05,0.0001977620727257,365.88239941627825,58.5
Backbone.js (Javascript Library),5.128524674379696e-05,0.0002353679944781,358.93899205343723,95.06666666666666
Server Configuration,0.000182408849926,0.0008363761715614,358.5173207882747,239.61666666666667
Mechanical Failure,0.0001078257030001,0.0004877303947152,352.3322187055415,138.8
Companionship,0.0027054000736307,0.0118434845972719,337.77202169502834,1448.5333333333333
Grunt.js (Javascript Library),6.757838219799527e-05,0.0002934848890923,334.28812520612,105.55
Tuxedo (Software),4.272731852901611e-05,0.0001745087226067,308.42423211789236,51.38333333333333
Post-Anesthesia Care Unit,0.0025117996451995,0.0101984862501127,306.02307869593966,874.35
Visual Impairment Education,0.0001568707580408,0.0005898010559861,275.9789672417472,189.11666666666667
Google Play,6.039906513970472e-05,0.0002265145649262,275.0299187615992,69.58333333333333
Loan Processing,0.0002826829704887,0.0010498133127907,271.3747987633607,297.71666666666664
Ruby On Rails,0.0006104284351033,0.0022344568088464,266.04730060916535,681.4
Preparer Tax Identification Number,8.965019990580127e-05,0.0003278424711785,265.69073077692633,94.1
Fact-Finding,7.028387878607713e-05,0.0002547565786304,262.4680126232105,78.95
Reciprocating Engines,4.263388714330092e-05,0.0001541089683693,261.4706016632012,53.68333333333333
Boolean Search,4.534841469769721e-05,0.0001630388603124,259.5249390728517,53.28333333333333
Real Estate Settlement Procedures Act,8.300324479906115e-05,0.0002919571405576,251.74184005021246,83.03333333333333
Warehousing,0.0416703808400333,0.1462013423998343,250.85194676065132,17100.466666666667
Android Studio,5.150291563002415e-05,0.0001796030455509,248.72403504511223,62.28333333333333
Use Case Diagrams,4.770308276192751e-05,0.0001647249826422,245.31307644056346,50.666666666666664
Life And Health Insurance License,0.0002951651308911,0.0010108356954648,242.46446808032474,307.05
Extroverted,0.0001774163936209,0.0006045715319888,240.76418737303223,165.85
Server-Side,0.0007515350179484,0.0025528702378432,239.68746324186304,780.6333333333333
Meal Planning And Preparation,0.0036350135362519,0.0121060930030214,233.04120830053682,1677.3666666666666
Gulp.js (Javascript Library),0.0001106644634093,0.0003625949070472,227.65252356225525,135.95
Objective-C (Programming Language),0.0003133418967224,0.0010099278827256,222.30860069770003,317.4
Microsoft Office Accounting,5.728504857035695e-05,0.0001841946406804,221.5405158541044,51.38333333333333
Android SDK,7.524662378578262e-05,0.0002401402580246,219.13758510713808,75.66666666666667
Medical Surgical Nursing,0.0055978195688114,0.0178428110497272,218.74573359133493,1735.2166666666667
Freight Handling,0.0002532946561931,0.0008025602851258,216.8484867339505,199.7
Java Web Start,6.207574344406692e-05,0.000196308235079,216.2398453687191,66.88333333333334
OpenStack,0.0001482130660478,0.000468147492361,215.86114830794904,139.28333333333333
Business Process Improvement,0.0008813363643778,0.0027745022135974,214.80627893484515,604.3833333333333
Service Fulfillment,4.595231739318423e-05,0.0001441682905636,213.73453776018582,56.766666666666666
Force.Com,0.0001464470470744,0.0004537379669359,209.83073814071918,148.2
Network Control,6.995806885916235e-05,0.0002161150292143,208.92080461708682,63.5
Visitor Management,0.0002689456230886,0.000829174521029,208.30563870371716,234.88333333333333
JavaScript Frameworks,0.0005568816877674,0.0017087982700295,206.85122308120066,523.9166666666666
Mobile Marketing,8.205189846572871e-05,0.0002503512694288,205.11331743697104,79.56666666666666
Apache Zookeeper,5.601952642408327e-05,0.0001700296592916,203.51855887611143,55.95
Invision (Design Software),0.0003574821303868,0.0010817163006896,202.59311130298175,340.53333333333336
IOS Development,0.0001341160609269,0.0004056050469134,202.42839232690795,130.25
CDL Class A License,0.0091177832655437,0.0275085062841424,201.7016908934174,3628.266666666667
Flask (Web Framework),0.0002371732727049,0.0007007985461532,195.47956148716645,213.11666666666667
App Store (IOS),0.0001136512890002,0.0003354570678573,195.16345200159557,101.11666666666666
Webpack,0.0003533658059233,0.0010406370642474,194.492858902504,321.3333333333333
Drupal,0.0003234242996477,0.0009470679868081,192.82524159122346,292.25
Intensive Care Unit,0.0075834153312292,0.0219487330777856,189.43071319592246,2085.3166666666666
Loan Underwriting,7.361409667821324e-05,0.0002086515565859,183.43967528117795,59.93333333333333
Swift (Programming Language),0.0006949589835006,0.0019694336225848,183.3884688653859,595.1333333333333
Mercurial,4.357569124222264e-05,0.0001224466271476,180.99755541905301,54.083333333333336
Property And Casualty Insurance License,0.0005812815435972,0.0016225735958045,179.13729821238996,489.76666666666665
Technical Recruitment,0.0003392880171515,0.0009449853380126,178.52010393595538,291.01666666666665
Webcast,0.000232077465258,0.0006458662453311,178.2976988365035,195.66666666666666
Browser Compatibility,0.0003714925502857,0.0010227053976355,175.29634089539036,320.3
Customer Service Desk,0.000142301653352,0.0003910445941053,174.79975453131587,125.5
eClinicalWorks (ECW),0.0004452646594496,0.00122057579382,174.12366284105647,357.46666666666664
Manicure,0.0001231826518353,0.0003362866433145,172.9983794829554,112.25
Analysis Of Variance (ANOVA),0.0001381533505107,0.0003751874109969,171.57315375267842,103.41666666666667
Skype For Business,0.0001343735899069,0.000363225250578,170.30999977723198,128.91666666666666
SAP Fieldglass (Vendor Management Tool),6.047246644755417e-05,0.0001631841886847,169.8487398826777,54.61666666666667
Akka (Toolkit),6.231181059533618e-05,0.0001670447285932,168.07875906225505,51.8
Android Development,0.000104007060531,0.0002784116360635,167.68532313295935,88.6
Interactive Voice Response,0.0001419509590963,0.000379453463464,167.31306775220696,120.81666666666666
Axure RP,0.0002058891102125,0.0005484226963384,166.3679957489583,178.05
Sitemaps (XML),6.458950555262254e-05,0.0001717907334378,165.97313598853637,54.61666666666667
Litigation Support,0.000339999043133,0.0009031731660116,165.63991406831664,316.5
QuickBooks (Accounting Software),0.0022098218251506,0.0058485083121935,164.65972259075332,1222.1
Surgery,0.0098617626400767,0.0260901322353692,164.55850934135123,2566.05
Acceptance Test-Driven Development,7.158779247923025e-05,0.0001892955358696,164.42432335725434,57.516666666666666
Spring MVC,0.0001750003569845,0.0004615389976631,163.73603209505404,145.71666666666667
Ember.js (Javascript Library),0.0001350965943168,0.0003518268290885,160.42612759243215,124.51666666666667
Encompass (Mortgage Software),7.12145028259804e-05,0.0001850957644932,159.91301932627348,115.88333333333334
Front-End Engineering,8.985898516850636e-05,0.0002322949649313,158.5105590672911,74.26666666666667
Cloud Development,0.000397614579435,0.0010211025158929,156.80711138506547,308.45
Selenium Webdriver,0.0001069181148003,0.0002729472903883,155.28629166171396,93.11666666666666
Clutch,8.6972540779029e-05,0.0002209364784002,154.03015298993387,69.03333333333333
Zabbix,8.919599383639269e-05,0.0002260450306322,153.4250933363913,67.6
Grilling,0.0033268930033442,0.0084241754520619,153.21449904141497,1417.15
Model View Controller,0.0012611458947661,0.0031472074238866,149.55141486388462,994.85
Adobe Flash,9.617476167909148e-05,0.0002396447143984,149.1763017807395,56.583333333333336
Django (Web Framework),0.0003421125167321,0.0008508257049393,148.69762529196237,267.15
Class Action,0.0001376199195668,0.0003414443602064,148.10678663466643,99.5
Neo4j,7.404711594052167e-05,0.0001830891304882,147.26031279228525,61.38333333333333
React Redux,0.0005586731808262,0.0013812410540066,147.2359693307519,341.53333333333336
