,July 2023 actual,July 2025 predicted,Percent change,Monthly average obs
Audit Planning,0.0103830043427398,2525188231468.459,2.432040041699644e+16,122.19444444444444
Event Monitoring,0.0011895149741022,68039153.52391495,5719907273473.271,3.2083333333333335
Fraud Prevention And Detection,0.0017695188261713,53035.13520501245,2997149996.434087,23.833333333333332
Public Company Accounting Oversight Board,0.0029990844965283,31251.256741658664,1042026451.0303127,40.18055555555556
Database Systems,0.0024728116987608,16485.664141100988,666676790.4952385,65.36111111111111
Risk Based Internal Auditing,0.0047244248736758,18133.52600848927,383824947.35186166,37.97222222222222
Bank Auditing,0.003223883136634,1614.3497571141847,50074598.38995775,9.208333333333334
Certified Information System Auditor (CISA),0.0091110248339189,3997.800872357449,43878617.764814675,127.5
Operating Cost,0.0021202025471907,562.0806849351111,26510606.99258787,48.94444444444444
Emerging Risk,0.0039301906970399,887.2249604326568,22574503.341789182,30.944444444444443
Audit Engagements,0.0094100228047522,1406.376027848416,14945411.366222996,101.18055555555556
Technical Management,0.0023593714326471,276.1298106242998,11703432.847920245,26.555555555555557
Human Capital Management (HCM),0.0034139040916142,295.7368502827781,8662617.0051208,44.44444444444444
Data Loss Prevention,0.0012130833103659,80.6847516161517,6651112.734252762,5.152777777777778
Audit Command Language,0.0022660328611094,148.72431496459726,6563102.039876205,27.541666666666668
Needs Assessment,0.0061363486338012,141.88653926353226,2312130.7373797265,144.13888888888889
Personnel Selection,0.002307890031285,48.73447254641052,2111546.217357933,14.11111111111111
Environmental Science,0.0017873468643479,25.06287281654022,1402138.8891864154,14.63888888888889
Integrated Business Planning,0.0016239483087198,14.9010789168376,917483.3268107222,13.930555555555555
Contact Management Systems,0.0021858190838754,7.105611006790436,324977.7275762628,77.125
Operational Risk,0.0043803047831883,13.445344168665374,306849.96887588466,49.763888888888886
Corporate Governance,0.0038127434469402,11.10091476183107,291052.94318425143,62.875
International Taxation,0.0020883230367822,4.598304430276085,220091.24193359466,47.55555555555556
Public Accounting,0.0303836336191661,54.729750669164034,180029.05024842164,731.9722222222222
Auditor's Report,0.009148086489983,14.333081054755558,156578.46024903722,150.02777777777777
Kronos (Timekeeping Software),0.0027328652681428,4.167806873690624,152406.8550680137,30.805555555555557
Certified Regulatory Compliance Manager,0.0016185416256062,2.3213303026514214,143321.1061320096,10.444444444444445
