,July 2023 actual,July 2025 predicted,Percent change,Monthly average obs
Bank Auditing,0.0003646994115598,157105233.580713,43078005776981.54,14.316666666666666
Hydraulic Transmissions,0.0001317009531374,144223.95866737358,109508667249.51315,3.9166666666666665
Water Pumps,0.0001905763626741,3738.4122356118064,1961634692.0359745,30.216666666666665
Risk Based Internal Auditing,0.0007270109429875,9776.009066426468,1344685170.6582372,61.4
IBM Tivoli Management Framework,0.0002415097191757,1568.347979192819,649393218.2257708,41.95
Use Case Diagrams,4.770308276192751e-05,27.03511545968402,56673628.183582135,50.666666666666664
Virtual Health,0.0001807518074257,16.293759004646716,9014337.662729565,16.883333333333333
Cash Flow Management,0.0005487996330162,46.76846037346774,8521855.475157395,103.13333333333334
Anger Management,0.0003293150023505,14.81911196696814,4499880.827231098,38.18333333333333
Mining Engineering,0.0001687724531554,6.933611293678435,4108160.064984775,16.533333333333335
Programming (Music),0.0003311442686078,4.404671153333107,1330036.611408456,20.65
Engagement Marketing,0.0002383398922611,2.539222551051717,1065278.7441801867,81.48333333333333
Visual Impairment Education,0.0001568707580408,1.449867832204789,924143.5303510791,189.11666666666667
Certified Benefits Professional,0.0005568353436512,3.909299450396824,701956.6303789793,34.21666666666667
Certified Flight Instructor,0.0005238334705505,2.7280370544875696,520683.2656475078,23.166666666666668
IT General Controls (ITGC),0.000282350914532,1.4092935409498182,499028.3783464059,90.75
Hazardous Waste Operations And Emergency Response Standard (HAZWOPER),0.0003134423573097,1.2543645094147826,400089.853145915,56.916666666666664
Google Maps,0.0003201829416516,1.1961482526571643,373482.754436283,48.25
FAA Instrument Rating,0.0007194362788368,2.4405224162854964,339127.04318322474,40.083333333333336
Transaxle,0.0004172729997418,1.0958520153254976,262522.3158468409,15.616666666666667
Unmanned Aerial Systems (UAS),0.00068598786567,1.673859260208363,243907.12373731498,40.666666666666664
Audiology,0.0005311639119683,1.2952887566458098,243758.57688372338,242.08333333333334
Forensic Psychology,0.0016814118887924,3.3395360957660047,198514.9924373664,75.18333333333334
Code Enforcement,0.001792552120722,2.809370643111409,156624.6280113661,103.2
Licensed Independent Social Worker,0.0001957439996563,0.2902847663182303,148198.1684383333,10.65
System Programming,0.0004666129025181,0.6531359957282924,139873.83960100784,99.56666666666666
Airline Transport Pilot Licence,0.0007660580107455,1.0233471996868544,133486.12341785574,50.46666666666667
Multi-Engine Land,0.0006922647505636,0.8912871905358555,128649.46901604097,35.25
School Counseling,0.0007011311443739,0.876882542987112,124966.8366429729,280.25
Certified Addictions Counselor,0.0002164808153019,0.2701313178633542,124683.02868853955,11.3
Law Enforcement Operations,0.001187677672028,1.12565527752448,94677.8428470736,59.78333333333333
Rotorcraft,0.0006924098157265,0.5733908798839541,82710.91152388313,42.5
Electronic Media,0.000311553906318,0.2427222850063439,77806.99461126309,83.33333333333333
Big O Notation,0.0001195331920936,0.0724195058791132,60485.26892045633,4.116666666666666
Compensation Strategy,0.000475212816691,0.2667470708911674,56032.12891617265,54.8
Oxygen Therapy,0.0004616136320452,0.2553865928964096,55224.751083478135,92.13333333333334
Portable X-Rays,0.0001524042293634,0.0818868253390975,53630.02158873335,11.25
Institute Of Internal Auditors (IIA),0.0009526656074449,0.4720044653016187,49445.660262425125,118.55
Petrol Engines,0.0001634154157287,0.0771725080617056,47124.74175253228,7.65
Flight Nursing,0.0001518392456847,0.0675410685392774,44381.95737189647,8.533333333333333
Contraband Detection And Control,0.0013307408168278,0.5307815170070292,39786.16793706668,94.16666666666667
Acute Care,0.0062476470125756,2.470085989733161,39436.26036748297,1346.5666666666666
Statutory Accounting Principles,0.0001514920832369,0.0581529372636143,38286.78300612977,63.5
All Terrain Vehicles,0.0017882141601187,0.6610429897631656,36866.65670734238,108.56666666666666
Surgical Drains,0.0001846433978254,0.0672991017395629,36348.14953156428,18.366666666666667
Engine Tuning,0.0006388789427714,0.2089835616770897,32610.97976254118,62.71666666666667
Operator Of Uninspected Passenger Vessels (OUPV) License,0.0004659640865626,0.1315199806519754,28125.347069597887,20.583333333333332
Aruba (Network Management Software),0.0003094023584091,0.0859310576045036,27673.23936583679,85.68333333333334
International Laws,0.0027501754916731,0.6936279568697109,25121.225298889367,146.88333333333333
