,July 2023 actual,July 2025 predicted,Percent change,Monthly average obs
Skill subcat: Marketing Software,0.0,3.975956173839837e-05,inf,0.5555555555555556
Skill subcat: Science Software,0.0,2.368056828846822e-05,inf,0.6805555555555556
Skill subcat: Hardware Description Languages (HDL),0.0,4.296292752427187e-07,inf,0.18055555555555555
Skill subcat: Online Advertising,0.0,3.1676561853554404e-06,inf,0.4027777777777778
Skill subcat: Power Generation,0.0,1.6922846845329157e-05,inf,0.8333333333333334
Skill subcat: Search Engines,0.0,3.164169519535162e-05,inf,0.1111111111111111
Skill subcat: Electronics Manufacturing,0.0,0.0001278571042136,inf,0.8888888888888888
Skill subcat: JavaScript and jQuery,0.0,1.4140750132592793e-05,inf,0.5
Skill subcat: Telecommunications Equipment and Installation,0.0,0.001435864111815,inf,2.5416666666666665
Skill subcat: Road and Bridge Construction,0.0,0.0001887631463675,inf,0.8611111111111112
Skill subcat: Aquaculture,2.027081148226871e-05,280.8225259462643,1385354039.3343105,0.041666666666666664
Skill subcat: Specialized Sales,0.0006655658298447,9.570656057528756,1437872.8688538484,20.73611111111111
Skill subcat: Urban and Regional Planning,0.000126522439268,0.0813178762823182,64171.50531778047,20.02777777777778
Skill subcat: Literature and Literary Studies,0.0001528817257803,0.0968194998679403,63229.67486714246,1.0972222222222223
Skill subcat: People Management,0.0261888986501619,5.236085062637118,19893.529061997226,510.1666666666667
Skill subcat: Application Programming Interface (API),4.265500317968348e-05,0.0077871584405243,18156.143148603285,4.875
Skill subcat: Cash Management,0.0001291425513115,0.0195086056440324,15006.256958619633,2.3472222222222223
Skill subcat: Electrical Construction,7.07242597786865e-05,0.0096815918650301,13589.209184127438,1.2916666666666667
Skill subcat: Interior Design,0.0001519874965782,0.0175498440051745,11446.899843925534,1.4722222222222223
Skill subcat: Human Resources Management and Planning,0.0088397672553234,0.8327242869099402,9320.206017397855,191.08333333333334
Skill subcat: Streaming Media Systems,1.0857197453335764e-06,7.020893505591784e-05,6366.579921538303,0.5
Skill subcat: Military Operations,0.0001588395996258,0.009906520843238,6136.8079915689395,4.166666666666667
Skill subcat: Web Content,5.758606638922844e-05,0.0028835675212259,4907.404919335271,0.7638888888888888
Skill subcat: Nuclear Medicine,0.0022012538190675,0.065938182691796,2895.4829434312524,30.805555555555557
Skill subcat: Image Analysis,0.0004941036088704,0.0123983774681999,2409.266729814942,6.569444444444445
Skill subcat: Logistics,0.0001939904363839,0.0046521490321821,2298.1331857904925,3.4166666666666665
Skill subcat: Technical Support and Services,0.0025884807157909,0.0558297634287219,2056.8545242827254,40.416666666666664
Skill subcat: Industrial Design,7.77908274980717e-05,0.0016700271593374,2046.8175786904915,1.0
Skill subcat: Solution Sales Engineering,0.0001149400448584,0.0023873012002903,1976.9969275993653,4.319444444444445
Skill subcat: Air Quality and Emissions,8.492567790924511e-05,0.0015543012643532,1730.1899997950998,1.5555555555555556
Skill subcat: Employee Training,0.0111168617295203,0.1966555017031929,1668.9839676694323,265.65277777777777
Skill subcat: Servers,0.000199627704771,0.0030415796949537,1423.6260410060838,2.4722222222222223
Skill subcat: Blockchain,4.090163926504177e-05,0.0006202094459861,1416.343738614376,0.2361111111111111
Skill subcat: Product Development,0.0018445677834311,0.024782161133056,1243.5213037798178,28.23611111111111
Skill subcat: Environmental Regulations,7.245211836403972e-05,0.0006889354295782,850.8837631449302,2.6666666666666665
