,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-08-01,0.34239067650189503,0.12747349072222067,0.07437473896859019,0.04413203315763212,0.08057660713785128,0.4987350486430653,0.505998241550169,0.24159923516133444,0.2270164093017887,0.07907799213488367,0.12035507015596937,0.14255806082019273,0.014305630604093726,0.33368064411494036,0.11362435288991828,0.037725777605460316,0.1228727837378017,0.14762388113659572,0.016799976306573317,0.22880988508300004,0.32646881802679406,0.6432417528745538,0.29080388277716285,0.025388571095312926,0.26402161027622306,0.007251174243134778,0.050436656516019085,0.007865436661282185,0.00661581956637359,0.10615818599062454,0.014092347717144314
2023-09-01,0.346999223087085,0.12787463642232952,0.07476251671378877,0.04443311270312192,0.08066693365120511,0.5033843068089153,0.5117720295475003,0.23934486917206396,0.22849426153362887,0.07916526928119308,0.12269282231668684,0.1436702971870868,0.01590402999732082,0.3468234498667243,0.11512273216398575,0.0387738783041451,0.12521251244870074,0.14755823177127633,0.01663713752992421,0.22660021892489723,0.33030792990968116,0.6482336707315024,0.2944324767010338,0.02608775871221686,0.2652774642384309,0.007396090714208226,0.051139529484402535,0.007793010771373187,0.006787949900223037,0.11692204263250833,0.014228740037735624
2023-10-01,0.3509764628366908,0.12826643190571943,0.07531686521162112,0.0449076477193074,0.0807631830724988,0.5058908106193308,0.5157612316891605,0.23744275252750782,0.22915106844974734,0.0778664054637389,0.12513915110189894,0.14435648683153274,0.020196834092783753,0.3660090466072104,0.1166687986366012,0.04002366192847933,0.12823790297989313,0.1473389195152831,0.016447448017651804,0.22496501558675397,0.3358301157618061,0.6527461558265066,0.29747131393204085,0.02726101224516619,0.2659186670764182,0.0074707251181218475,0.0518951924214878,0.0077181346900886474,0.006935294322167975,0.13548583609458578,0.014323444604974738
2023-11-01,0.35440416616694204,0.1286886603617482,0.07592739551372625,0.04558207873909413,0.08135743397144955,0.5068907600010728,0.5181506746196729,0.2359729010082928,0.22892358005833488,0.07463697291291332,0.1264437129734327,0.1447224121095261,0.031226613997705318,0.39334463909506817,0.11765231473089235,0.041280009471189205,0.13197006005404613,0.14694628036881374,0.016261285715376345,0.22455240179377645,0.34218487504127193,0.6568957902018234,0.2990621214732906,0.028980687385831386,0.26549312150854576,0.007480256695243668,0.05255746838485422,0.007643119633801421,0.007164303250089842,0.16380664634755931,0.01436715151559968
2023-12-01,0.3573019251730357,0.1291189725348498,0.07657187937732192,0.04619938946713022,0.08301579281623826,0.5076543343100697,0.5200367533069649,0.23499475414693813,0.22808903755291948,0.06898812927481651,0.12531923183665933,0.14513085513067328,0.05895545648000686,0.4312854636037446,0.11747817484087526,0.04232216252294784,0.1364424748281201,0.14648312778857556,0.016091139211327918,0.22547428854737783,0.3472690269738651,0.6607650565160083,0.29891277787607107,0.031195075637612098,0.26350926487880466,0.007446294340252196,0.052897399242221636,0.007568187295693488,0.007581653695301193,0.2030490313580396,0.014378422723646162
2024-01-01,0.3597142438008968,0.12948705298670687,0.07737024377387765,0.04649708152048787,0.08623165868006052,0.5092437072108131,0.5226320539992436,0.2345612841844045,0.22714477549120896,0.06062136836600519,0.12119151119171033,0.14598288565449136,0.12799970668646124,0.4825312669752392,0.11579036467803494,0.04298635233625472,0.1417756058662717,0.14611318243376764,0.015927084716799524,0.22712229970364872,0.34841504131664425,0.6643577718765977,0.2975509891651542,0.0336646694046903,0.2595579721196545,0.007395402813691492,0.052583217952161844,0.007492299036618522,0.008214237588198822,0.2532790335363238,0.014396029306020356
2024-02-01,0.36171145324075094,0.1297070482987937,0.078531065362464,0.04645416433541286,0.09126524644905094,0.5121417865993937,0.5266708434978583,0.23472845872314022,0.22654966543589594,0.049614058775277525,0.11484884589168949,0.14748685233028652,0.2992551358221987,0.5498325370063917,0.11239510581346653,0.04320558235712189,0.14819422801088805,0.1459650587252364,0.015743428470489214,0.22852123690771142,0.34373055448319156,0.667612726153927,0.2960728255830031,0.035896010063966616,0.25339341889955913,0.007344683396197594,0.05116688332965263,0.007414063243863959,0.008940648312237683,0.3133535995504864,0.014456138948209074
2024-03-01,0.36339931450428165,0.12971405580579654,0.08022546699294536,0.04630114333113623,0.09799853950319673,0.5163260443178229,0.532257021553702,0.2355579850263844,0.2264766539095231,0.036673493208385755,0.10856718572357489,0.14958746184276794,0.7234222127606595,0.6356703040002254,0.10707792173426327,0.042989751528674756,0.15601950211894494,0.14608607462444098,0.015511713301119518,0.228940435543586,0.3335503813787505,0.670451477972859,0.29548654965778964,0.03708331517679989,0.24495423903354824,0.0072941516005691496,0.04810652616762618,0.0073324673592466555,0.009489253002158353,0.3813035323643971,0.014568592491906618
2024-04-01,0.3649530518231351,0.1294902149044615,0.08248015388675085,0.046336255897819756,0.10583279020801634,0.5215663886015625,0.5390999553188768,0.23711273470829355,0.22675722396721068,0.023453873371527923,0.1053776701524294,0.1520842737218953,1.7734855200497401,0.7417389739447797,0.09958959067337042,0.04236525390602492,0.16565135459721725,0.14645441289663336,0.015212552373267688,0.22833263846908947,0.32115133955211617,0.6728270123522078,0.2960982519458639,0.03607899765139622,0.234344337851299,0.007232925664301227,0.042854203472559124,0.0072473050206385906,0.009538457701844721,0.45547170707976775,0.014709698595786615
2024-05-01,0.3666191672310585,0.12907073267510402,0.08516808620257786,0.04673395479010485,0.11365207625651753,0.5277228708200375,0.5468827779271492,0.23944586509575802,0.22707073923745227,0.012888786203072464,0.10751356478938401,0.1548283505026176,4.372616262864961,0.868133526986068,0.08988638738701125,0.04131519597297701,0.17753640159008321,0.14701729135788344,0.014840241298117805,0.22729252132087374,0.3119592613150797,0.6747506407275502,0.2973778057653981,0.03142728470132935,0.22179887913702429,0.00715494389389383,0.035028070926633605,0.007159285630237594,0.008901664212944718,0.5364075922120002,0.01483770026130406
