,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2022-03-01,0.34294261618954036,0.47049794027762815,0.18452105965585042,0.03151200431541348,0.4272192500679501,0.48820554442501574,0.5867920008564496,0.09092838014649854,0.1401994699778431,0.11379759585788966,0.6329416548023764,0.04397481574163528,0.059133134775875146,0.1692333216008489,0.07192886319777847,0.03243583764001612,0.12605106376109987,0.17548658264129524,0.04615709807532897,0.37530365822353756,0.48958882032191936,0.711247441433788,0.2810259247979719,0.006670897706369896,0.10283799031852658,0.003466480025796677,0.012000032954632995,0.01707854580440371,0.0014769778140938429,0.08306816144397498,0.004145591182008321
2022-04-01,0.34471321683127565,0.47111184895729963,0.18502050074462084,0.032153002772350316,0.4282172177403181,0.4867310217620375,0.5885453605490062,0.0921188335936887,0.1394187269549465,0.11471879548578946,0.6351006380438341,0.043983619514246355,0.05915666554137261,0.17022998055861938,0.07246900681619628,0.03201044404616671,0.12517323377321715,0.17597700079616718,0.04716168308402313,0.37569665026061794,0.48859291266371907,0.7106499667140176,0.279910850074409,0.006670897225424306,0.10230411120265598,0.003466480623453112,0.01200002931193317,0.01706313914564722,0.0014769795455338928,0.08399282893989113,0.004095165976796252
2022-05-01,0.34698377552843723,0.4711693845356373,0.1864476154274224,0.03243240665532126,0.42898743965668606,0.4858793125424208,0.5913844411090867,0.0927936802678546,0.13992065947973206,0.11524248300393033,0.6366668952404194,0.04389282081178128,0.0591492544932492,0.17147193604402206,0.07314799798866234,0.03136493702191678,0.12432614165842451,0.1765016666268856,0.04809599001009124,0.37673005127675274,0.48821313856629495,0.7117767357014013,0.27936587957571135,0.006670896533952633,0.1016214172804305,0.0034664810839729974,0.012000025774785896,0.017270016534692553,0.0014769812012521025,0.08495442998595873,0.0040475438066519915
2022-06-01,0.34943279734767807,0.47189037387998667,0.1881212914582071,0.03220123111560023,0.4298851311342906,0.4857608363835311,0.595014787897722,0.09303595013349271,0.14142220822916618,0.11549950114568613,0.6369867990892741,0.04388736779826656,0.05917010350214291,0.1726301214379891,0.07347700061098339,0.031030223253547096,0.12337397599520067,0.17720754829705965,0.04921283677669952,0.37803023100716493,0.4884411792088081,0.7138434918387591,0.2793549833910384,0.0066708957817419035,0.10119552829973094,0.003466481421739366,0.012000022540210403,0.01759909908097676,0.0014769827356732972,0.08603386049528255,0.003992300474696938
2022-07-01,0.35081911504943986,0.47396704863648687,0.1892865367989458,0.03191490807525815,0.4307292254214895,0.48600452982765,0.5979416782125677,0.09294583580746069,0.14285858496421028,0.11573503992484284,0.6367763861313612,0.043755323413107214,0.059177204926521114,0.17342337430172727,0.07361029828028842,0.031001132457731173,0.12222991782884696,0.17802016152294042,0.05034395463130026,0.37895195330509523,0.48855560378075635,0.7145165591487453,0.27910833448020395,0.006670895054570245,0.10110353791272714,0.0034664816296582006,0.01200001968463366,0.017785778556287102,0.0014769841274792606,0.08678479310369819,0.003934032959293106
2022-08-01,0.35167696647746927,0.4766860599965135,0.18971357345503526,0.03184807218756731,0.4312238208622391,0.4860801843244684,0.5995378180195585,0.09264896205579094,0.14377689420454867,0.11603817396812294,0.6373373631895486,0.043463061229576064,0.05917109260525229,0.17395301919297895,0.07404773989697067,0.030844503415305646,0.12112461961342459,0.17874954681611488,0.05127506870817378,0.3795803245059736,0.48820286850235767,0.7139375558165976,0.2780686975782462,0.006670894417495702,0.1011129191297615,0.003466481716972287,0.01200001723618921,0.017852613457659497,0.001476985355710633,0.08715196784581392,0.003877076784979211
2022-09-01,0.3528365451096303,0.47852109663662823,0.1899369652633025,0.03174491093897658,0.4315198878987772,0.4857558859187061,0.6010046678074562,0.09217525149464566,0.14446899947393668,0.11632000944064105,0.6386103132555903,0.04309029429209593,0.05916364871619398,0.17455337108624633,0.07464856504054151,0.030462999812922775,0.12029089140597042,0.17940917286374614,0.051967117384908335,0.3804678631579336,0.48763901917265406,0.7142201231966825,0.27646818997394135,0.006670893929778637,0.10102038363278915,0.003466481716543218,0.012000015249131456,0.01792502050660187,0.001476986400357047,0.0876081688401395,0.0038315080841712255
2022-10-01,0.354118853893137,0.4793864671803254,0.19062023166070396,0.03167701163843853,0.43193968665468924,0.48547255235748055,0.6033525157295203,0.0915600299406816,0.14549505766472937,0.11651965109553664,0.6398610269549032,0.042692786442401306,0.05916401602656587,0.17543253327218927,0.0751395226353,0.03012955035772713,0.1197421128950474,0.18000952876304288,0.052640500893525344,0.38155791566021857,0.48707551674607524,0.7160728097242276,0.2754818238277279,0.006670893773818792,0.1007512159441924,0.003466481673687029,0.012000014230847416,0.018138118450014104,0.0014769869159238103,0.08819145739956766,0.0037730710666080717
2022-11-01,0.3549177842635293,0.48029528848995895,0.19182535692402203,0.03175165246359104,0.4323997391148616,0.4855928792188572,0.6058072062371624,0.09085171242617639,0.14705638935088197,0.11672241861831453,0.6412661600262795,0.04234393071574964,0.05916771708478992,0.17617035216060106,0.07542912611429053,0.029881740903276555,0.11929565880937455,0.18064254206270847,0.05344114224772212,0.3825983796635821,0.48681546931443154,0.717044397722049,0.2750966861120034,0.006670893773643995,0.10041484879770829,0.003466481645349654,0.012000013513953571,0.01835074379876951,0.0014769873595603536,0.08856949085381861,0.0037408007023824073
2022-12-01,0.35519782109046966,0.4816339008098769,0.19290693854628693,0.03159561027943338,0.4326524162069018,0.4861643186871764,0.6075235172806082,0.09013788258645737,0.14871592541371828,0.11688334645490484,0.6430241489756309,0.04198156216933664,0.05917639893215949,0.17643848667669046,0.07580239556823942,0.029666133845043685,0.11871434434243426,0.18130652762492871,0.05423833987496285,0.3835031835007605,0.48661054286978733,0.7167430655862779,0.274238483343635,0.006670893956483686,0.10026931331618322,0.00346648163188447,0.012000013344891926,0.01846999335625847,0.001476987722753987,0.08874302438125012,0.0037164420351589603
2023-01-01,0.3557577282435949,0.48333123911385956,0.19376417235911747,0.03096836282268276,0.43276968836360347,0.48701597450219025,0.6087454155631293,0.08945954563588383,0.1502818016264923,0.11701029198913485,0.6447573490416154,0.04154433588395856,0.059146741101755954,0.17682805959289177,0.07631404603364922,0.029409481160322937,0.11798148978029063,0.1819932961801305,0.05491858645005143,0.384368058395912,0.48633574787778555,0.716865440479959,0.2729215598466935,0.006670893956483066,0.10011348971670714,0.0034664816318842467,0.012000013344876064,0.01857175858627154,0.001476987722760371,0.0889193971333159,0.0036514767817838493
2023-02-01,0.35663761509976655,0.4852218611145789,0.19448993831866934,0.03028675717570955,0.43294560136640364,0.4877810036726017,0.6100312848567481,0.0888684053903785,0.15163382870837924,0.11713317727777743,0.6454737886695506,0.04106301927403988,0.05916280091267432,0.1773774669107926,0.07682237454309582,0.02912289903487919,0.11730462830675412,0.182693880615306,0.05550034679461047,0.38533361490870266,0.4859683828439439,0.7179824267056323,0.2713945691031434,0.0066708939564829005,0.09992436500030683,0.003466481631883994,0.012000013344864778,0.01870738246668288,0.0014769877227654039,0.08926818101146625,0.003596309639617392
